country,country_code_a3,year,region_name,sub-region_name,group,type,subcategory,unit,source,value
Russian Federation (the,RUS,2012,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,402.36
Russian Federation (the,RUS,2012,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,392.47
Russian Federation (the,RUS,2012,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,398.25
Russian Federation (the,RUS,2013,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,386.89000000000004
Russian Federation (the,RUS,2013,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,380.75
Russian Federation (the,RUS,2013,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,382.41999999999996
Russian Federation (the,RUS,2014,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,387.0
Russian Federation (the,RUS,2014,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,379.42
Russian Federation (the,RUS,2014,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,382.64
Russian Federation (the,RUS,2015,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,384.73
Russian Federation (the,RUS,2015,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,376.4
Russian Federation (the,RUS,2015,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,380.56
Russian Federation (the,RUS,2016,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,392.21999999999997
Russian Federation (the,RUS,2016,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,374.86
Russian Federation (the,RUS,2016,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,387.65000000000003
Russian Federation (the,RUS,2017,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,390.84000000000003
Russian Federation (the,RUS,2017,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,372.41
Russian Federation (the,RUS,2017,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,386.24
Russian Federation (the,RUS,2018,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,398.32
Russian Federation (the,RUS,2018,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,375.69
Russian Federation (the,RUS,2018,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,393.57
Russian Federation (the,RUS,2019,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,401.05
Russian Federation (the,RUS,2019,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,372.51
Russian Federation (the,RUS,2019,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,396.19
Russian Federation (the,RUS,2020,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,369.71999999999997
Russian Federation (the,RUS,2020,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,348.72
Russian Federation (the,RUS,2020,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,364.38000000000005
Russian Federation (the,RUS,2021,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,405.09000000000003
Russian Federation (the,RUS,2021,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,359.94
Russian Federation (the,RUS,2021,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,399.66
Russian Federation (the,RUS,2022,Europe,Eastern Europe,g20,Power sector emissions,Aggregate fuel,mtCO2,ember,414.40000000000003
Russian Federation (the,RUS,2022,Europe,Eastern Europe,g20,Power sector emissions,CO2 intensity,gCO2/kWh,ember,367.19
Russian Federation (the,RUS,2022,Europe,Eastern Europe,g20,Power sector emissions,Fuel,mtCO2,ember,409.39000000000004
Saudi Arabia,SAU,2000,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,83.67
Saudi Arabia,SAU,2000,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,603.33
Saudi Arabia,SAU,2000,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,83.67
Saudi Arabia,SAU,2001,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,86.17
Saudi Arabia,SAU,2001,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,589.84
Saudi Arabia,SAU,2001,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,86.17
Saudi Arabia,SAU,2002,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,90.27
Saudi Arabia,SAU,2002,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,582.73
Saudi Arabia,SAU,2002,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,90.27000000000001
Saudi Arabia,SAU,2003,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,97.42
Saudi Arabia,SAU,2003,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,584.82
Saudi Arabia,SAU,2003,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,97.42
Saudi Arabia,SAU,2004,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,100.65
Saudi Arabia,SAU,2004,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,580.42
Saudi Arabia,SAU,2004,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,100.65
Saudi Arabia,SAU,2005,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,111.07
Saudi Arabia,SAU,2005,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,581.37
Saudi Arabia,SAU,2005,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,111.07
Saudi Arabia,SAU,2006,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,115.46
Saudi Arabia,SAU,2006,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,588.15
Saudi Arabia,SAU,2006,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,115.46000000000001
Saudi Arabia,SAU,2007,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,121.53
Saudi Arabia,SAU,2007,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,594.48
Saudi Arabia,SAU,2007,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,121.53
Saudi Arabia,SAU,2008,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,121.79
Saudi Arabia,SAU,2008,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,596.43
Saudi Arabia,SAU,2008,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,121.78999999999999
Saudi Arabia,SAU,2009,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,132.35
Saudi Arabia,SAU,2009,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,609.04
Saudi Arabia,SAU,2009,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,132.35
Saudi Arabia,SAU,2010,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,146.85
Saudi Arabia,SAU,2010,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,611.72
Saudi Arabia,SAU,2010,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,146.85
Saudi Arabia,SAU,2011,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,151.75
Saudi Arabia,SAU,2011,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,606.81
Saudi Arabia,SAU,2011,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,151.75
Saudi Arabia,SAU,2012,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,163.75
Saudi Arabia,SAU,2012,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,602.67
Saudi Arabia,SAU,2012,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,163.75
Saudi Arabia,SAU,2013,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,169.81
Saudi Arabia,SAU,2013,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,597.8
Saudi Arabia,SAU,2013,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,169.81
Saudi Arabia,SAU,2014,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,188.23
Saudi Arabia,SAU,2014,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,603.57
Saudi Arabia,SAU,2014,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,188.23000000000002
Saudi Arabia,SAU,2015,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,204.35
Saudi Arabia,SAU,2015,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,603.89
Saudi Arabia,SAU,2015,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,204.35000000000002
Saudi Arabia,SAU,2016,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,201.1
Saudi Arabia,SAU,2016,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,595.98
Saudi Arabia,SAU,2016,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,201.1
Saudi Arabia,SAU,2017,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,208.41
Saudi Arabia,SAU,2017,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,588.11
Saudi Arabia,SAU,2017,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,208.41
Saudi Arabia,SAU,2018,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,192.29999999999998
Saudi Arabia,SAU,2018,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,574.24
Saudi Arabia,SAU,2018,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,192.29
Saudi Arabia,SAU,2019,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,191.42
Saudi Arabia,SAU,2019,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,570.61
Saudi Arabia,SAU,2019,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,191.41
Saudi Arabia,SAU,2020,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,193.01
Saudi Arabia,SAU,2020,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,570.96
Saudi Arabia,SAU,2020,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,193.0
Saudi Arabia,SAU,2021,Asia,Western Asia,"g20,middle_east",Power sector emissions,Aggregate fuel,mtCO2,ember,203.79
Saudi Arabia,SAU,2021,Asia,Western Asia,"g20,middle_east",Power sector emissions,CO2 intensity,gCO2/kWh,ember,571.34
Saudi Arabia,SAU,2021,Asia,Western Asia,"g20,middle_east",Power sector emissions,Fuel,mtCO2,ember,203.75
Slovakia,SVK,2000,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,7.17
Slovakia,SVK,2000,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,229.37
Slovakia,SVK,2000,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,7.0600000000000005
Slovakia,SVK,2001,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,7.390000000000001
Slovakia,SVK,2001,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,227.46
Slovakia,SVK,2001,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,7.24
Slovakia,SVK,2002,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,6.79
Slovakia,SVK,2002,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,206.03
Slovakia,SVK,2002,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,6.63
Slovakia,SVK,2003,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,7.289999999999999
Slovakia,SVK,2003,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,232.24
Slovakia,SVK,2003,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,7.1899999999999995
Slovakia,SVK,2004,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,7.079999999999999
Slovakia,SVK,2004,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,229.23
Slovakia,SVK,2004,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,6.98
Slovakia,SVK,2005,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,6.91
Slovakia,SVK,2005,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,216.66
Slovakia,SVK,2005,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,6.79
Slovakia,SVK,2006,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,6.73
Slovakia,SVK,2006,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,209.23
Slovakia,SVK,2006,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,6.529999999999999
Slovakia,SVK,2007,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,6.15
Slovakia,SVK,2007,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,213.08
Slovakia,SVK,2007,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.93
Slovakia,SVK,2008,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,6.09
Slovakia,SVK,2008,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,204.32
Slovakia,SVK,2008,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.87
Slovakia,SVK,2009,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.489999999999999
Slovakia,SVK,2009,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,203.55
Slovakia,SVK,2009,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.27
Slovakia,SVK,2010,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.5200000000000005
Slovakia,SVK,2010,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,191.1
Slovakia,SVK,2010,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.24
Slovakia,SVK,2011,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,6.0
Slovakia,SVK,2011,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,202.06
Slovakia,SVK,2011,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.7
Slovakia,SVK,2012,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.78
Slovakia,SVK,2012,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,192.64
Slovakia,SVK,2012,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.4399999999999995
Slovakia,SVK,2013,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.23
Slovakia,SVK,2013,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,171.24
Slovakia,SVK,2013,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.87
Slovakia,SVK,2014,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,4.82
Slovakia,SVK,2014,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,161.24
Slovakia,SVK,2014,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.36
Slovakia,SVK,2015,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,4.9
Slovakia,SVK,2015,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,166.16
Slovakia,SVK,2015,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.41
Slovakia,SVK,2016,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,4.95
Slovakia,SVK,2016,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,165.67
Slovakia,SVK,2016,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.42
Slovakia,SVK,2017,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.18
Slovakia,SVK,2017,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,171.13
Slovakia,SVK,2017,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.67
Slovakia,SVK,2018,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.28
Slovakia,SVK,2018,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,180.28
Slovakia,SVK,2018,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.79
Slovakia,SVK,2019,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.24
Slovakia,SVK,2019,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,167.44
Slovakia,SVK,2019,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.72
Slovakia,SVK,2020,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.0600000000000005
Slovakia,SVK,2020,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,159.24
Slovakia,SVK,2020,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.54
Slovakia,SVK,2021,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,5.58
Slovakia,SVK,2021,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,169.59
Slovakia,SVK,2021,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,5.029999999999999
Slovakia,SVK,2022,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,4.2700000000000005
Slovakia,SVK,2022,Europe,Eastern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,140.67
Slovakia,SVK,2022,Europe,Eastern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,3.7600000000000002
Slovenia,SVN,2000,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,4.24
Slovenia,SVN,2000,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,303.45
Slovenia,SVN,2000,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.13
Slovenia,SVN,2001,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,4.55
Slovenia,SVN,2001,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,306.63
Slovenia,SVN,2001,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.4399999999999995
Slovenia,SVN,2002,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,4.81
Slovenia,SVN,2002,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,322.6
Slovenia,SVN,2002,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.709999999999999
Slovenia,SVN,2003,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,4.67
Slovenia,SVN,2003,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,330.44
Slovenia,SVN,2003,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.57
Slovenia,SVN,2004,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,4.8100000000000005
Slovenia,SVN,2004,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,306.48
Slovenia,SVN,2004,Europe,Southern Europe,"eu,oecd",Power sector emissions,Fuel,mtCO2,ember,4.68
Slovenia,SVN,2005,Europe,Southern Europe,"eu,oecd",Power sector emissions,Aggregate fuel,mtCO2,ember,4.82
Slovenia,SVN,2005,Europe,Southern Europe,"eu,oecd",Power sector emissions,CO2 intensity,gCO2/kWh,ember,311.71
