Country,Year,Country_Code,Region,SubRegion,GasReserves
Algeria,1980,DZA,Africa,Northern Africa,3.5814625
Algeria,1981,DZA,Africa,Northern Africa,3.540075
Algeria,1982,DZA,Africa,Northern Africa,3.4775125
Algeria,1983,DZA,Africa,Northern Africa,3.3985875
Algeria,1984,DZA,Africa,Northern Africa,3.312925
Algeria,1985,DZA,Africa,Northern Africa,3.2234125
Algeria,1986,DZA,Africa,Northern Africa,3.1367875
Algeria,1987,DZA,Africa,Northern Africa,3.0443875
Algeria,1988,DZA,Africa,Northern Africa,3.112725
Algeria,1989,DZA,Africa,Northern Africa,3.128125
Algeria,1990,DZA,Africa,Northern Africa,3.17625
Algeria,1991,DZA,Africa,Northern Africa,3.490025
Algeria,1992,DZA,Africa,Northern Africa,3.513125
Algeria,1993,DZA,Africa,Northern Africa,3.56125
Algeria,1994,DZA,Africa,Northern Africa,2.8518875
Algeria,1995,DZA,Africa,Northern Africa,3.551625
Algeria,1996,DZA,Africa,Northern Africa,3.56125
Algeria,1997,DZA,Africa,Northern Africa,3.9241125
Algeria,1998,DZA,Africa,Northern Africa,3.9241125
Algeria,1999,DZA,Africa,Northern Africa,4.3505
Algeria,2000,DZA,Africa,Northern Africa,4.3533875
Algeria,2001,DZA,Africa,Northern Africa,4.3533875
Algeria,2002,DZA,Africa,Northern Africa,4.3533875
Algeria,2003,DZA,Africa,Northern Africa,4.3745625
Algeria,2004,DZA,Africa,Northern Africa,4.3745625
Algeria,2005,DZA,Africa,Northern Africa,4.3352925
Algeria,2006,DZA,Africa,Northern Africa,4.3352925
Algeria,2007,DZA,Africa,Northern Africa,4.3351
Algeria,2008,DZA,Africa,Northern Africa,4.3351
Algeria,2009,DZA,Africa,Northern Africa,4.3351
Algeria,2010,DZA,Africa,Northern Africa,4.3351
Algeria,2011,DZA,Africa,Northern Africa,4.3351
Algeria,2012,DZA,Africa,Northern Africa,4.3350117
Algeria,2013,DZA,Africa,Northern Africa,4.3350117
Algeria,2014,DZA,Africa,Northern Africa,4.3351
Algeria,2015,DZA,Africa,Northern Africa,4.3351
Algeria,2016,DZA,Africa,Northern Africa,4.3351
Algeria,2017,DZA,Africa,Northern Africa,4.3351
Algeria,2018,DZA,Africa,Northern Africa,4.3351
Algeria,2019,DZA,Africa,Northern Africa,4.3351
Algeria,2020,DZA,Africa,Northern Africa,2.2792
Argentina,1980,ARG,S. & Cent. America,South America,0.624975
Argentina,1981,ARG,S. & Cent. America,South America,0.6318
Argentina,1982,ARG,S. & Cent. America,South America,0.6747
Argentina,1983,ARG,S. & Cent. America,South America,0.662025
Argentina,1984,ARG,S. & Cent. America,South America,0.6513
Argentina,1985,ARG,S. & Cent. America,South America,0.663975
Argentina,1986,ARG,S. & Cent. America,South America,0.654225
Argentina,1987,ARG,S. & Cent. America,South America,0.675675
Argentina,1988,ARG,S. & Cent. America,South America,0.753675
Argentina,1989,ARG,S. & Cent. America,South America,0.654225
Argentina,1990,ARG,S. & Cent. America,South America,0.6435
Argentina,1991,ARG,S. & Cent. America,South America,0.626925
Argentina,1992,ARG,S. & Cent. America,South America,0.527475
Argentina,1993,ARG,S. & Cent. America,South America,0.504075
Argentina,1994,ARG,S. & Cent. America,South America,0.521625
Argentina,1995,ARG,S. & Cent. America,South America,0.603525
Argentina,1996,ARG,S. & Cent. America,South America,0.62595
Argentina,1997,ARG,S. & Cent. America,South America,0.6669
Argentina,1998,ARG,S. & Cent. America,South America,0.669825
Argentina,1999,ARG,S. & Cent. America,South America,0.710775
Argentina,2000,ARG,S. & Cent. America,South America,0.75855
Argentina,2001,ARG,S. & Cent. America,South America,0.7449
Argentina,2002,ARG,S. & Cent. America,South America,0.6474
Argentina,2003,ARG,S. & Cent. America,South America,0.5967
Argentina,2004,ARG,S. & Cent. America,South America,0.52845
Argentina,2005,ARG,S. & Cent. America,South America,0.428025
Argentina,2006,ARG,S. & Cent. America,South America,0.43485
Argentina,2007,ARG,S. & Cent. America,South America,0.429819715
Argentina,2008,ARG,S. & Cent. America,South America,0.387569453
Argentina,2009,ARG,S. & Cent. America,South America,0.368265328
Argentina,2010,ARG,S. & Cent. America,South America,0.348847328
Argentina,2011,ARG,S. & Cent. America,South America,0.323366191
Argentina,2012,ARG,S. & Cent. America,South America,0.306831252
Argentina,2013,ARG,S. & Cent. America,South America,0.319232555
Argentina,2014,ARG,S. & Cent. America,South America,0.323081453
Argentina,2015,ARG,S. & Cent. America,South America,0.340845807
Argentina,2016,ARG,S. & Cent. America,South America,0.327410243
Argentina,2017,ARG,S. & Cent. America,South America,0.345684432
Argentina,2018,ARG,S. & Cent. America,South America,0.36048808
Argentina,2019,ARG,S. & Cent. America,South America,0.385567746
Argentina,2020,ARG,S. & Cent. America,South America,0.385567746
Australia,1980,AUS,Asia Pacific,Asia Pacific,0.141336
Australia,1981,AUS,Asia Pacific,Asia Pacific,0.356382
Australia,1982,AUS,Asia Pacific,Asia Pacific,0.49998
Australia,1983,AUS,Asia Pacific,Asia Pacific,0.49062
Australia,1984,AUS,Asia Pacific,Asia Pacific,0.53742
Australia,1985,AUS,Asia Pacific,Asia Pacific,0.55302
Australia,1986,AUS,Asia Pacific,Asia Pacific,0.70356
Australia,1987,AUS,Asia Pacific,Asia Pacific,0.83382
Australia,1988,AUS,Asia Pacific,Asia Pacific,0.80574
Australia,1989,AUS,Asia Pacific,Asia Pacific,0.7449
Australia,1990,AUS,Asia Pacific,Asia Pacific,0.72306
Australia,1991,AUS,Asia Pacific,Asia Pacific,0.741
Australia,1992,AUS,Asia Pacific,Asia Pacific,0.78468
Australia,1993,AUS,Asia Pacific,Asia Pacific,0.77376
Australia,1994,AUS,Asia Pacific,Asia Pacific,1.00776
Australia,1995,AUS,Asia Pacific,Asia Pacific,0.98592
Australia,1996,AUS,Asia Pacific,Asia Pacific,1.0608
Australia,1997,AUS,Asia Pacific,Asia Pacific,1.16532
Australia,1998,AUS,Asia Pacific,Asia Pacific,1.55142
Australia,1999,AUS,Asia Pacific,Asia Pacific,1.55142
Australia,2000,AUS,Asia Pacific,Asia Pacific,1.71834
Australia,2001,AUS,Asia Pacific,Asia Pacific,2.08026
Australia,2002,AUS,Asia Pacific,Asia Pacific,1.97184
Australia,2003,AUS,Asia Pacific,Asia Pacific,1.85766438
Australia,2004,AUS,Asia Pacific,Asia Pacific,1.81164438
Australia,2005,AUS,Asia Pacific,Asia Pacific,1.83582438
Australia,2006,AUS,Asia Pacific,Asia Pacific,1.85198364
Australia,2007,AUS,Asia Pacific,Asia Pacific,1.78828377
Australia,2008,AUS,Asia Pacific,Asia Pacific,2.7432639
Australia,2009,AUS,Asia Pacific,Asia Pacific,2.7534429
Australia,2010,AUS,Asia Pacific,Asia Pacific,2.85966486
Australia,2011,AUS,Asia Pacific,Asia Pacific,2.814823947
Australia,2012,AUS,Asia Pacific,Asia Pacific,2.81943563
Australia,2013,AUS,Asia Pacific,Asia Pacific,2.820378269
Australia,2014,AUS,Asia Pacific,Asia Pacific,2.386109117
Australia,2015,AUS,Asia Pacific,Asia Pacific,2.389595504
Australia,2016,AUS,Asia Pacific,Asia Pacific,2.389595504
Australia,2017,AUS,Asia Pacific,Asia Pacific,2.389595504
Australia,2018,AUS,Asia Pacific,Asia Pacific,2.389595504
Australia,2019,AUS,Asia Pacific,Asia Pacific,2.389595504
Australia,2020,AUS,Asia Pacific,Asia Pacific,2.389595504
Azerbaijan,1997,AZE,CIS,CIS,0.655689024
Azerbaijan,1998,AZE,CIS,CIS,0.655689024
Azerbaijan,1999,AZE,CIS,CIS,0.990199709
Azerbaijan,2000,AZE,CIS,CIS,0.990199709
Azerbaijan,2001,AZE,CIS,CIS,0.990199709
Azerbaijan,2002,AZE,CIS,CIS,0.990199709
Azerbaijan,2003,AZE,CIS,CIS,0.990199709
Azerbaijan,2004,AZE,CIS,CIS,0.990199709
Azerbaijan,2005,AZE,CIS,CIS,0.990199709
Azerbaijan,2006,AZE,CIS,CIS,0.990199709
Azerbaijan,2007,AZE,CIS,CIS,0.997965943
Azerbaijan,2008,AZE,CIS,CIS,1.055436364
Azerbaijan,2009,AZE,CIS,CIS,1.017381673
Azerbaijan,2010,AZE,CIS,CIS,1.02092305
Azerbaijan,2011,AZE,CIS,CIS,1.02092305
Azerbaijan,2012,AZE,CIS,CIS,1.02092305
Azerbaijan,2013,AZE,CIS,CIS,0.000945809
Azerbaijan,2014,AZE,CIS,CIS,1.339218438
Azerbaijan,2015,AZE,CIS,CIS,1.318744791
Azerbaijan,2016,AZE,CIS,CIS,1.318744791
Azerbaijan,2017,AZE,CIS,CIS,1.318744791
Azerbaijan,2018,AZE,CIS,CIS,2.094893158
Azerbaijan,2019,AZE,CIS,CIS,2.503652799
Azerbaijan,2020,AZE,CIS,CIS,2.503652799
Bahrain,1980,BHR,Middle East,Middle East,0.569685625
Bahrain,1981,BHR,Middle East,Middle East,0.550125603
Bahrain,1982,BHR,Middle East,Middle East,0.542790595
Bahrain,1983,BHR,Middle East,Middle East,0.533010585
Bahrain,1984,BHR,Middle East,Middle East,0.523230574
Bahrain,1985,BHR,Middle East,Middle East,0.51100556
Bahrain,1986,BHR,Middle East,Middle East,0.498780547
Bahrain,1987,BHR,Middle East,Middle East,0.484110531
Bahrain,1988,BHR,Middle East,Middle East,0.46455051
Bahrain,1989,BHR,Middle East,Middle East,0.447435491
Bahrain,1990,BHR,Middle East,Middle East,0.432765475
Bahrain,1991,BHR,Middle East,Middle East,0.422985464
Bahrain,1992,BHR,Middle East,Middle East,0.408315448
Bahrain,1993,BHR,Middle East,Middle East,0.388755426
Bahrain,1994,BHR,Middle East,Middle East,0.37408541
Bahrain,1995,BHR,Middle East,Middle East,0.359415394
Bahrain,1996,BHR,Middle East,Middle East,0.347190381
Bahrain,1997,BHR,Middle East,Middle East,0.347190381
Bahrain,1998,BHR,Middle East,Middle East,0.347190381
Bahrain,1999,BHR,Middle East,Middle East,0.288510316
Bahrain,2000,BHR,Middle East,Middle East,0.268950295
Bahrain,2001,BHR,Middle East,Middle East,0.268950295
Bahrain,2002,BHR,Middle East,Middle East,0.268950295
Bahrain,2003,BHR,Middle East,Middle East,0.224940247
Bahrain,2004,BHR,Middle East,Middle East,0.220050241
Bahrain,2005,BHR,Middle East,Middle East,0.220050241
Bahrain,2006,BHR,Middle East,Middle East,0.220050241
Bahrain,2007,BHR,Middle East,Middle East,0.207825228
Bahrain,2008,BHR,Middle East,Middle East,0.220050241
Bahrain,2009,BHR,Middle East,Middle East,0.220050241
Bahrain,2010,BHR,Middle East,Middle East,0.20799859
Bahrain,2011,BHR,Middle East,Middle East,0.20799859
Bahrain,2012,BHR,Middle East,Middle East,0.189356192
Bahrain,2013,BHR,Middle East,Middle East,0.180988914
Bahrain,2014,BHR,Middle East,Middle East,0.172200845
Bahrain,2015,BHR,Middle East,Middle East,0.163461328
Bahrain,2016,BHR,Middle East,Middle East,0.173789924
Bahrain,2017,BHR,Middle East,Middle East,0.182469534
Bahrain,2018,BHR,Middle East,Middle East,0.182926851
Bahrain,2019,BHR,Middle East,Middle East,0.077313496
Bahrain,2020,BHR,Middle East,Middle East,0.064831428
Bangladesh,1980,BGD,Asia Pacific,Asia Pacific,0.27885
Bangladesh,1981,BGD,Asia Pacific,Asia Pacific,0.309075
Bangladesh,1982,BGD,Asia Pacific,Asia Pacific,0.330525
Bangladesh,1983,BGD,Asia Pacific,Asia Pacific,0.303225
Bangladesh,1984,BGD,Asia Pacific,Asia Pacific,0.344175
Bangladesh,1985,BGD,Asia Pacific,Asia Pacific,0.344175
Bangladesh,1986,BGD,Asia Pacific,Asia Pacific,0.34515
Bangladesh,1987,BGD,Asia Pacific,Asia Pacific,0.34515
Bangladesh,1988,BGD,Asia Pacific,Asia Pacific,0.34125
Bangladesh,1989,BGD,Asia Pacific,Asia Pacific,0.706875
Bangladesh,1990,BGD,Asia Pacific,Asia Pacific,0.706875
Bangladesh,1991,BGD,Asia Pacific,Asia Pacific,0.702
Bangladesh,1992,BGD,Asia Pacific,Asia Pacific,0.295425
Bangladesh,1993,BGD,Asia Pacific,Asia Pacific,0.289575
Bangladesh,1994,BGD,Asia Pacific,Asia Pacific,0.293475
Bangladesh,1995,BGD,Asia Pacific,Asia Pacific,0.2652
Bangladesh,1996,BGD,Asia Pacific,Asia Pacific,0.2925
Bangladesh,1997,BGD,Asia Pacific,Asia Pacific,0.289575
Bangladesh,1998,BGD,Asia Pacific,Asia Pacific,0.289575
Bangladesh,1999,BGD,Asia Pacific,Asia Pacific,0.314925
Bangladesh,2000,BGD,Asia Pacific,Asia Pacific,0.29835
Bangladesh,2001,BGD,Asia Pacific,Asia Pacific,0.3315
Bangladesh,2002,BGD,Asia Pacific,Asia Pacific,0.3315
Bangladesh,2003,BGD,Asia Pacific,Asia Pacific,0.422175
Bangladesh,2004,BGD,Asia Pacific,Asia Pacific,0.41145
Bangladesh,2005,BGD,Asia Pacific,Asia Pacific,0.396825
Bangladesh,2006,BGD,Asia Pacific,Asia Pacific,0.373425
Bangladesh,2007,BGD,Asia Pacific,Asia Pacific,0.36465
Bangladesh,2008,BGD,Asia Pacific,Asia Pacific,0.3354
Bangladesh,2009,BGD,Asia Pacific,Asia Pacific,0.3549
Bangladesh,2010,BGD,Asia Pacific,Asia Pacific,0.34515
Bangladesh,2011,BGD,Asia Pacific,Asia Pacific,0.340275
Bangladesh,2012,BGD,Asia Pacific,Asia Pacific,0.265375901
Bangladesh,2013,BGD,Asia Pacific,Asia Pacific,0.243715288
Bangladesh,2014,BGD,Asia Pacific,Asia Pacific,0.223447403
Bangladesh,2015,BGD,Asia Pacific,Asia Pacific,0.19767565
Bangladesh,2016,BGD,Asia Pacific,Asia Pacific,0.177890724
Bangladesh,2017,BGD,Asia Pacific,Asia Pacific,0.162362478
Bangladesh,2018,BGD,Asia Pacific,Asia Pacific,0.120421443
Bangladesh,2019,BGD,Asia Pacific,Asia Pacific,0.110227268
Bangladesh,2020,BGD,Asia Pacific,Asia Pacific,0.110227268
Bolivia,1980,BOL,S. & Cent. America,South America,0.1201425
Bolivia,1981,BOL,S. & Cent. America,South America,0.155750994
Bolivia,1982,BOL,S. & Cent. America,South America,0.133942003
Bolivia,1983,BOL,S. & Cent. America,South America,0.128345
Bolivia,1984,BOL,S. & Cent. America,South America,0.12931
Bolivia,1985,BOL,S. & Cent. America,South America,0.13124
Bolivia,1986,BOL,S. & Cent. America,South America,0.136065
Bolivia,1987,BOL,S. & Cent. America,South America,0.112229503
Bolivia,1988,BOL,S. & Cent. America,South America,0.113773501
Bolivia,1989,BOL,S. & Cent. America,South America,0.1133875
Bolivia,1990,BOL,S. & Cent. America,South America,0.109431001
Bolivia,1991,BOL,S. & Cent. America,South America,0.114062997
Bolivia,1992,BOL,S. & Cent. America,South America,0.1066325
Bolivia,1993,BOL,S. & Cent. America,South America,0.104123501
Bolivia,1994,BOL,S. & Cent. America,South America,0.105763999
Bolivia,1995,BOL,S. & Cent. America,South America,0.105764
Bolivia,1996,BOL,S. & Cent. America,South America,0.103837889
Bolivia,1997,BOL,S. & Cent. America,South America,0.114768193
Bolivia,1998,BOL,S. & Cent. America,South America,0.144826529
Bolivia,1999,BOL,S. & Cent. America,South America,0.144826529
Bolivia,2000,BOL,S. & Cent. America,South America,0.188353628
Bolivia,2001,BOL,S. & Cent. America,South America,0.216844093
Bolivia,2002,BOL,S. & Cent. America,South America,0.227132316
Bolivia,2003,BOL,S. & Cent. America,South America,0.218426897
Bolivia,2004,BOL,S. & Cent. America,South America,0.21130428
Bolivia,2005,BOL,S. & Cent. America,South America,0.207508473
Bolivia,2006,BOL,S. & Cent. America,South America,0.203469959
Bolivia,2007,BOL,S. & Cent. America,South America,0.199274681
Bolivia,2008,BOL,S. & Cent. America,South America,0.271648272
Bolivia,2009,BOL,S. & Cent. America,South America,0.271648272
Bolivia,2010,BOL,S. & Cent. America,South America,0.271648272
Bolivia,2011,BOL,S. & Cent. America,South America,0.271648272
Bolivia,2012,BOL,S. & Cent. America,South America,0.306048515
Bolivia,2013,BOL,S. & Cent. America,South America,0.286920483
Bolivia,2014,BOL,S. & Cent. America,South America,0.270525026
Bolivia,2015,BOL,S. & Cent. America,South America,0.270525026
Bolivia,2016,BOL,S. & Cent. America,South America,0.29241816
Bolivia,2017,BOL,S. & Cent. America,South America,0.247024873
Bolivia,2018,BOL,S. & Cent. America,South America,0.229946273
Bolivia,2019,BOL,S. & Cent. America,South America,0.212867672
Bolivia,2020,BOL,S. & Cent. America,South America,0.212867672
Brazil,1980,BRA,S. & Cent. America,South America,0.051675
Brazil,1981,BRA,S. & Cent. America,South America,0.0585
Brazil,1982,BRA,S. & Cent. America,South America,0.0702
Brazil,1983,BRA,S. & Cent. America,South America,0.07995
Brazil,1984,BRA,S. & Cent. America,South America,0.0819
Brazil,1985,BRA,S. & Cent. America,South America,0.090675
Brazil,1986,BRA,S. & Cent. America,South America,0.0936
Brazil,1987,BRA,S. & Cent. America,South America,0.102375
Brazil,1988,BRA,S. & Cent. America,South America,0.106275
Brazil,1989,BRA,S. & Cent. America,South America,0.1131
Brazil,1990,BRA,S. & Cent. America,South America,0.112125
Brazil,1991,BRA,S. & Cent. America,South America,0.1209
Brazil,1992,BRA,S. & Cent. America,South America,0.129675
Brazil,1993,BRA,S. & Cent. America,South America,0.133575
Brazil,1994,BRA,S. & Cent. America,South America,0.14235
Brazil,1995,BRA,S. & Cent. America,South America,0.15015
Brazil,1996,BRA,S. & Cent. America,South America,0.15405
Brazil,1997,BRA,S. & Cent. America,South America,0.2223
Brazil,1998,BRA,S. & Cent. America,South America,0.22035
Brazil,1999,BRA,S. & Cent. America,South America,0.225225
Brazil,2000,BRA,S. & Cent. America,South America,0.215475
Brazil,2001,BRA,S. & Cent. America,South America,0.22665493
Brazil,2002,BRA,S. & Cent. America,South America,0.252127835
Brazil,2003,BRA,S. & Cent. America,South America,0.252945417
Brazil,2004,BRA,S. & Cent. America,South America,0.336192441
Brazil,2005,BRA,S. & Cent. America,South America,0.315893092
Brazil,2006,BRA,S. & Cent. America,South America,0.358687819
Brazil,2007,BRA,S. & Cent. America,South America,0.376304508
Brazil,2008,BRA,S. & Cent. America,South America,0.375526835
Brazil,2009,BRA,S. & Cent. America,South America,0.378474473
Brazil,2010,BRA,S. & Cent. America,South America,0.436115881
Brazil,2011,BRA,S. & Cent. America,South America,0.473644572
Brazil,2012,BRA,S. & Cent. America,South America,0.473422007
Brazil,2013,BRA,S. & Cent. America,South America,0.472365536
Brazil,2014,BRA,S. & Cent. America,South America,0.485698223
Brazil,2015,BRA,S. & Cent. America,South America,0.443286161
Brazil,2016,BRA,S. & Cent. America,South America,0.38910567
Brazil,2017,BRA,S. & Cent. America,South America,0.380884088
Brazil,2018,BRA,S. & Cent. America,South America,0.380346793
Brazil,2019,BRA,S. & Cent. America,South America,0.375278663
Brazil,2020,BRA,S. & Cent. America,South America,0.348528318
Brunei,1980,BRN,Asia Pacific,Asia Pacific,0.201825
Brunei,1981,BRN,Asia Pacific,Asia Pacific,0.2067
Brunei,1982,BRN,Asia Pacific,Asia Pacific,0.215475
Brunei,1983,BRN,Asia Pacific,Asia Pacific,0.21255
Brunei,1984,BRN,Asia Pacific,Asia Pacific,0.23205
Brunei,1985,BRN,Asia Pacific,Asia Pacific,0.23205
Brunei,1986,BRN,Asia Pacific,Asia Pacific,0.3315
Brunei,1987,BRN,Asia Pacific,Asia Pacific,0.322725
Brunei,1988,BRN,Asia Pacific,Asia Pacific,0.31395
Brunei,1989,BRN,Asia Pacific,Asia Pacific,0.309075
Brunei,1990,BRN,Asia Pacific,Asia Pacific,0.322725
Brunei,1991,BRN,Asia Pacific,Asia Pacific,0.3861
Brunei,1992,BRN,Asia Pacific,Asia Pacific,0.39
Brunei,1993,BRN,Asia Pacific,Asia Pacific,0.39
Brunei,1994,BRN,Asia Pacific,Asia Pacific,0.39
Brunei,1995,BRN,Asia Pacific,Asia Pacific,0.39
Brunei,1996,BRN,Asia Pacific,Asia Pacific,0.39
Brunei,1997,BRN,Asia Pacific,Asia Pacific,0.381225
Brunei,1998,BRN,Asia Pacific,Asia Pacific,0.37245
Brunei,1999,BRN,Asia Pacific,Asia Pacific,0.36465
Brunei,2000,BRN,Asia Pacific,Asia Pacific,0.35685
Brunei,2001,BRN,Asia Pacific,Asia Pacific,0.3471
Brunei,2002,BRN,Asia Pacific,Asia Pacific,0.34125
Brunei,2003,BRN,Asia Pacific,Asia Pacific,0.336375
Brunei,2004,BRN,Asia Pacific,Asia Pacific,0.336375
Brunei,2005,BRN,Asia Pacific,Asia Pacific,0.324675
Brunei,2006,BRN,Asia Pacific,Asia Pacific,0.312975
Brunei,2007,BRN,Asia Pacific,Asia Pacific,0.312975
Brunei,2008,BRN,Asia Pacific,Asia Pacific,0.312975
Brunei,2009,BRN,Asia Pacific,Asia Pacific,0.301275
Brunei,2010,BRN,Asia Pacific,Asia Pacific,0.293706611
Brunei,2011,BRN,Asia Pacific,Asia Pacific,0.2808
Brunei,2012,BRN,Asia Pacific,Asia Pacific,0.2691
Brunei,2013,BRN,Asia Pacific,Asia Pacific,0.26325
Brunei,2014,BRN,Asia Pacific,Asia Pacific,0.256425
Brunei,2015,BRN,Asia Pacific,Asia Pacific,0.25155
Brunei,2016,BRN,Asia Pacific,Asia Pacific,0.2457
Brunei,2017,BRN,Asia Pacific,Asia Pacific,0.234
Brunei,2018,BRN,Asia Pacific,Asia Pacific,0.2223
Brunei,2019,BRN,Asia Pacific,Asia Pacific,0.2223
Brunei,2020,BRN,Asia Pacific,Asia Pacific,0.2223
Canada,1980,CAN,North America,North America,2.4297
Canada,1981,CAN,North America,North America,2.498925
Canada,1982,CAN,North America,North America,2.526225
Canada,1983,CAN,North America,North America,2.547675
Canada,1984,CAN,North America,North America,2.738775
Canada,1985,CAN,North America,North America,2.7144
Canada,1986,CAN,North America,North America,2.67735
Canada,1987,CAN,North America,North America,2.625675
Canada,1988,CAN,North America,North America,2.604225
Canada,1989,CAN,North America,North America,2.6637
Canada,1990,CAN,North America,North America,2.656875
Canada,1991,CAN,North America,North America,2.643225
Canada,1992,CAN,North America,North America,2.6052
Canada,1993,CAN,North America,North America,2.1762
Canada,1994,CAN,North America,North America,1.85055
Canada,1995,CAN,North America,North America,1.880775
Canada,1996,CAN,North America,North America,1.89345
Canada,1997,CAN,North America,North America,1.763775
Canada,1998,CAN,North America,North America,1.7043
Canada,1999,CAN,North America,North America,1.676025
Canada,2000,CAN,North America,North America,1.640925
Canada,2001,CAN,North America,North America,1.65165
Canada,2002,CAN,North America,North America,1.6224
Canada,2003,CAN,North America,North America,1.562925
Canada,2004,CAN,North America,North America,1.56
Canada,2005,CAN,North America,North America,1.5550134
Canada,2006,CAN,North America,North America,1.56182568
Canada,2007,CAN,North America,North America,1.55621736
Canada,2008,CAN,North America,North America,1.670907885
Canada,2009,CAN,North America,North America,1.645396125
Canada,2010,CAN,North America,North America,1.883071003
Canada,2011,CAN,North America,North America,1.829293395
Canada,2012,CAN,North America,North America,1.904480089
Canada,2013,CAN,North America,North America,1.931387108
Canada,2014,CAN,North America,North America,1.892854302
Canada,2015,CAN,North America,North America,2.068144566
Canada,2016,CAN,North America,North America,1.995628184
Canada,2017,CAN,North America,North America,1.984051785
Canada,2018,CAN,North America,North America,1.912506653
Canada,2019,CAN,North America,North America,1.99406777
Canada,2020,CAN,North America,North America,2.353957694
China,1980,CHN,Asia Pacific,Asia Pacific,0.708328417
China,1981,CHN,Asia Pacific,Asia Pacific,0.704901672
China,1982,CHN,Asia Pacific,Asia Pacific,0.865857915
China,1983,CHN,Asia Pacific,Asia Pacific,0.879968043
China,1984,CHN,Asia Pacific,Asia Pacific,0.89679941
China,1985,CHN,Asia Pacific,Asia Pacific,0.87885939
China,1986,CHN,Asia Pacific,Asia Pacific,0.871804326
China,1987,CHN,Asia Pacific,Asia Pacific,0.901032448
China,1988,CHN,Asia Pacific,Asia Pacific,0.929353491
China,1989,CHN,Asia Pacific,Asia Pacific,1.030845624
China,1990,CHN,Asia Pacific,Asia Pacific,1.006858407
China,1991,CHN,Asia Pacific,Asia Pacific,1.009680433
China,1992,CHN,Asia Pacific,Asia Pacific,1.40990413
China,1993,CHN,Asia Pacific,Asia Pacific,1.683842183
China,1994,CHN,Asia Pacific,Asia Pacific,1.682834317
China,1995,CHN,Asia Pacific,Asia Pacific,1.682834317
China,1996,CHN,Asia Pacific,Asia Pacific,1.179606686
China,1997,CHN,Asia Pacific,Asia Pacific,1.169427237
China,1998,CHN,Asia Pacific,Asia Pacific,1.377652409
China,1999,CHN,Asia Pacific,Asia Pacific,1.377652409
China,2000,CHN,Asia Pacific,Asia Pacific,1.377652409
China,2001,CHN,Asia Pacific,Asia Pacific,1.378458702
China,2002,CHN,Asia Pacific,Asia Pacific,1.277965565
China,2003,CHN,Asia Pacific,Asia Pacific,1.346625447
China,2004,CHN,Asia Pacific,Asia Pacific,1.4595488
China,2005,CHN,Asia Pacific,Asia Pacific,1.546642153
China,2006,CHN,Asia Pacific,Asia Pacific,1.696748515
China,2007,CHN,Asia Pacific,Asia Pacific,2.272839233
China,2008,CHN,Asia Pacific,Asia Pacific,2.71060091
China,2009,CHN,Asia Pacific,Asia Pacific,2.868212045
China,2010,CHN,Asia Pacific,Asia Pacific,2.747093732
China,2011,CHN,Asia Pacific,Asia Pacific,2.928997468
China,2012,CHN,Asia Pacific,Asia Pacific,3.139862242
China,2013,CHN,Asia Pacific,Asia Pacific,3.374516737
China,2014,CHN,Asia Pacific,Asia Pacific,3.576438034
China,2015,CHN,Asia Pacific,Asia Pacific,4.679402163
China,2016,CHN,Asia Pacific,Asia Pacific,5.479311357
China,2017,CHN,Asia Pacific,Asia Pacific,6.070297935
China,2018,CHN,Asia Pacific,Asia Pacific,6.363927679
China,2019,CHN,Asia Pacific,Asia Pacific,8.398549656
China,2020,CHN,Asia Pacific,Asia Pacific,8.398549656
Colombia,1980,COL,S. & Cent. America,South America,0.11895
Colombia,1981,COL,S. & Cent. America,South America,0.11895
Colombia,1982,COL,S. & Cent. America,South America,0.117
Colombia,1983,COL,S. & Cent. America,South America,0.110175
Colombia,1984,COL,S. & Cent. America,South America,0.106275
Colombia,1985,COL,S. & Cent. America,South America,0.104325
Colombia,1986,COL,S. & Cent. America,South America,0.110175
Colombia,1987,COL,S. & Cent. America,South America,0.094575
Colombia,1988,COL,S. & Cent. America,South America,0.123825
Colombia,1989,COL,S. & Cent. America,South America,0.106275
Colombia,1990,COL,S. & Cent. America,South America,0.098475
Colombia,1991,COL,S. & Cent. America,South America,0.096525
Colombia,1992,COL,S. & Cent. America,South America,0.180375
Colombia,1993,COL,S. & Cent. America,South America,0.205725
Colombia,1994,COL,S. & Cent. America,South America,0.20865
Colombia,1995,COL,S. & Cent. America,South America,0.211575
Colombia,1996,COL,S. & Cent. America,South America,0.211575
Colombia,1997,COL,S. & Cent. America,South America,0.1911
Colombia,1998,COL,S. & Cent. America,South America,0.1911
Colombia,1999,COL,S. & Cent. America,South America,0.1833
Colombia,2000,COL,S. & Cent. America,South America,0.125775
Colombia,2001,COL,S. & Cent. America,South America,0.1248
Colombia,2002,COL,S. & Cent. America,South America,0.117
Colombia,2003,COL,S. & Cent. America,South America,0.11115
Colombia,2004,COL,S. & Cent. America,South America,0.116025
Colombia,2005,COL,S. & Cent. America,South America,0.110175
Colombia,2006,COL,S. & Cent. America,South America,0.119925
Colombia,2007,COL,S. & Cent. America,South America,0.120270856
Colombia,2008,COL,S. & Cent. America,South America,0.11948578
Colombia,2009,COL,S. & Cent. America,South America,0.129106784
Colombia,2010,COL,S. & Cent. America,South America,0.147313103
Colombia,2011,COL,S. & Cent. America,South America,0.148893891
Colombia,2012,COL,S. & Cent. America,South America,0.156089202
