period,productId,productName,activityId,activityName,countryRegionId,countryRegionName,countryRegionTypeId,countryRegionTypeName,dataFlagId,dataFlagDescription,unitName,value,unit
2022,5,Petroleum and other liquids,2,Consumption,GBR,United Kingdom,c,Country,,,quadrillion Btu,2.766930339927675,QBTU
2022,5,Petroleum and other liquids,2,Consumption,GBR,United Kingdom,c,Country,,,1000 metric tons,62840,MT
2022,5,Petroleum and other liquids,2,Consumption,GBR,United Kingdom,c,Country,,,million metric tons of oil equivalent,69.72547166440631,MTOE
2022,5,Petroleum and other liquids,2,Consumption,GBR,United Kingdom,c,Country,,,terajoules,2919266.0489325398,TJ
2022,5,Petroleum and other liquids,2,Consumption,USA,United States,c,Country,,,thousand barrels per day,20280.247775342465,TBPD
2022,62,Motor gasoline,2,Consumption,CAN,Canada,c,Country,,,quadrillion Btu,1.49959492210506,QBTU
2022,62,Motor gasoline,2,Consumption,CAN,Canada,c,Country,,,1000 metric tons,33349,MT
2022,62,Motor gasoline,2,Consumption,CAN,Canada,c,Country,,,thousand barrels per day,782.120548,TBPD
2022,62,Motor gasoline,2,Consumption,CAN,Canada,c,Country,,,terajoules,1582156.3991261765,TJ
2022,62,Motor gasoline,2,Consumption,CAN,Canada,c,Country,,,million metric tons of oil equivalent,37.78915635876003,MTOE
2022,63,Jet fuel,2,Consumption,AUS,Australia,c,Country,,,quadrillion Btu,0.2212830906804,QBTU
2022,63,Jet fuel,2,Consumption,AUS,Australia,c,Country,,,1000 metric tons,4916,MT
2022,63,Jet fuel,2,Consumption,AUS,Australia,c,Country,,,thousand barrels per day,106.923288,TBPD
2022,63,Jet fuel,2,Consumption,AUS,Australia,c,Country,,,terajoules,233466.01990819818,TJ
2022,63,Jet fuel,2,Consumption,AUS,Australia,c,Country,,,million metric tons of oil equivalent,5.576240083243941,MTOE
2022,5,Petroleum and other liquids,2,Consumption,USA,United States,c,Country,,,million metric tons of oil equivalent,938.2614150171306,MTOE
2022,5,Petroleum and other liquids,2,Consumption,USA,United States,c,Country,,,quadrillion Btu,37.23322215,QBTU
2022,5,Petroleum and other liquids,2,Consumption,USA,United States,c,Country,,,terajoules,39283128.94125812,TJ
2022,5,Petroleum and other liquids,5,"Stocks, OECD",NZL,New Zealand,c,Country,6.0,"A value exists, but cannot be published",millions barrels,w,MBBL
2022,5,Petroleum and other liquids,5,"Stocks, OECD",LTU,Lithuania,c,Country,6.0,"A value exists, but cannot be published",millions barrels,w,MBBL
2022,59,Other liquids,1,Production,LBY,Libya,c,Country,,,thousand barrels per day,0,TBPD
2022,59,Other liquids,1,Production,BIH,Bosnia and Herzegovina,c,Country,,,thousand barrels per day,0,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,NLD,Netherlands,c,Country,,,thousand barrels per day,72.64355562642737,TBPD
2022,57,Crude oil including lease condensate,1,Production,AUS,Australia,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,57,Crude oil including lease condensate,1,Production,COD,Congo-Kinshasa,c,Country,,,thousand barrels per day,21,TBPD
2022,57,Crude oil including lease condensate,1,Production,COD,Congo-Kinshasa,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,57,Crude oil including lease condensate,1,Production,PERG,Persian Gulf,r,Region,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,59,Other liquids,1,Production,EST,Estonia,c,Country,,,thousand barrels per day,21.21090684931507,TBPD
2022,56,Refinery processing gain,1,Production,CAF,Central African Republic,c,Country,,,thousand barrels per day,0,TBPD
2022,59,Other liquids,1,Production,SYR,Syria,c,Country,,,thousand barrels per day,0,TBPD
2022,53,Total petroleum and other liquids,1,Production,PNG,Papua New Guinea,c,Country,,,thousand barrels per day,35.98483874799448,TBPD
2022,57,Crude oil including lease condensate,1,Production,VIR,U.S. Virgin Islands,c,Country,,,quadrillion Btu,0,QBTU
2022,57,Crude oil including lease condensate,1,Production,PERG,Persian Gulf,r,Region,,,thousand barrels per day,26211.55644096495,TBPD
2022,57,Crude oil including lease condensate,1,Production,AUS,Australia,c,Country,,,thousand barrels per day,310.9192989318549,TBPD
2022,53,Total petroleum and other liquids,1,Production,MTQ,Martinique,c,Country,,,thousand barrels per day,-0.2609915305442653,TBPD
2022,57,Crude oil including lease condensate,1,Production,VIR,U.S. Virgin Islands,c,Country,,,thousand barrels per day,0,TBPD
2022,4702,Population,33,Population,MEX,Mexico,c,Country,,,people in thousands,127938,THP
2022,4702,Population,33,Population,DZA,Algeria,c,Country,,,people in thousands,44903.23,THP
2022,4701,Gross domestic product,34,GDP,TWN,Taiwan,c,Country,,,billion dollars at purchasing power parities,1389.903,BDOLPPP
2022,4701,Gross domestic product,34,GDP,DNK,Denmark,c,Country,,,billion dollars at purchasing power parities,326.2293,BDOLPPP
2022,4701,Gross domestic product,34,GDP,OPSA,OPEC - South America,r,Region,,,billion dollars at purchasing power parities,123.2614,BDOLPPP
2022,4701,Gross domestic product,34,GDP,GIN,Guinea,c,Country,,,billion dollars at purchasing power parities,32.54316,BDOLPPP
2022,5,Petroleum and other liquids,2,Consumption,DNK,Denmark,c,Country,,,terajoules,324977.86449695996,TJ
2022,5,Petroleum and other liquids,2,Consumption,DNK,Denmark,c,Country,,,thousand barrels per day,148.482192,TBPD
2022,5,Petroleum and other liquids,2,Consumption,DNK,Denmark,c,Country,,,quadrillion Btu,0.30801958369308,QBTU
2022,5,Petroleum and other liquids,2,Consumption,DNK,Denmark,c,Country,,,million metric tons of oil equivalent,7.761962939564088,MTOE
2022,5,Petroleum and other liquids,2,Consumption,DNK,Denmark,c,Country,,,1000 metric tons,7132,MT
2022,63,Jet fuel,2,Consumption,PRT,Portugal,c,Country,,,quadrillion Btu,0.06612354014175,QBTU
2022,63,Jet fuel,2,Consumption,PRT,Portugal,c,Country,,,1000 metric tons,1482,MT
2022,63,Jet fuel,2,Consumption,PRT,Portugal,c,Country,,,thousand barrels per day,31.950685,TBPD
2022,63,Jet fuel,2,Consumption,PRT,Portugal,c,Country,,,terajoules,69764.02802250684,TJ
2022,63,Jet fuel,2,Consumption,PRT,Portugal,c,Country,,,million metric tons of oil equivalent,1.6662851818034339,MTOE
2022,65,Distillate fuel oil,2,Consumption,CZE,Czechia,c,Country,,,quadrillion Btu,0.224711025087375,QBTU
2022,65,Distillate fuel oil,2,Consumption,CZE,Czechia,c,Country,,,terajoules,237082.68216667464,TJ
2022,65,Distillate fuel oil,2,Consumption,CZE,Czechia,c,Country,,,million metric tons of oil equivalent,5.662622577198316,MTOE
2022,65,Distillate fuel oil,2,Consumption,CZE,Czechia,c,Country,,,1000 metric tons,5169,MT
2022,65,Distillate fuel oil,2,Consumption,CZE,Czechia,c,Country,,,thousand barrels per day,105.690411,TBPD
2022,4702,Population,33,Population,BGR,Bulgaria,c,Country,,,people in thousands,6812.833,THP
2022,4702,Population,33,Population,CRI,Costa Rica,c,Country,,,people in thousands,5180.829,THP
2022,53,Total petroleum and other liquids,1,Production,DOM,Dominican Republic,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",thousand barrels per day,-0.09501385890089653,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,CHE,Switzerland,c,Country,,,thousand barrels per day,0.251,TBPD
2022,56,Refinery processing gain,1,Production,NIC,Nicaragua,c,Country,,,thousand barrels per day,-0.2070676604882726,TBPD
2022,58,NGPL,1,Production,MNE,Montenegro,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,WP19,IEO - Middle East,r,Region,,,thousand barrels per day,3209.530446437898,TBPD
2022,57,Crude oil including lease condensate,1,Production,PRT,Portugal,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,WP19,IEO - Middle East,r,Region,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,57,Crude oil including lease condensate,1,Production,PRT,Portugal,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,KWT,Kuwait,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,57,Crude oil including lease condensate,1,Production,NGA,Nigeria,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,58,NGPL,1,Production,MNE,Montenegro,c,Country,,,quadrillion Btu,0,QBTU
2022,56,Refinery processing gain,1,Production,GUM,Guam,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,NGA,Nigeria,c,Country,,,thousand barrels per day,1316.414794201095,TBPD
2022,58,NGPL,1,Production,KWT,Kuwait,c,Country,,,thousand barrels per day,200,TBPD
2022,56,Refinery processing gain,1,Production,TGO,Togo,c,Country,,,thousand barrels per day,0,TBPD
2022,4701,Gross domestic product,34,GDP,NIU,Niue,c,Country,1.0,Data are unavailable (permanently),billion dollars at purchasing power parities,NA,BDOLPPP
2022,5,Petroleum and other liquids,2,Consumption,KOR,South Korea,c,Country,,,1000 metric tons,115253,MT
2022,5,Petroleum and other liquids,2,Consumption,KOR,South Korea,c,Country,,,million metric tons of oil equivalent,132.36248111137547,MTOE
2022,5,Petroleum and other liquids,2,Consumption,KOR,South Korea,c,Country,,,terajoules,5541752.361614563,TJ
2022,5,Petroleum and other liquids,2,Consumption,KOR,South Korea,c,Country,,,quadrillion Btu,5.25256776487504,QBTU
2022,5,Petroleum and other liquids,2,Consumption,KOR,South Korea,c,Country,,,thousand barrels per day,2582.293152,TBPD
2022,65,Distillate fuel oil,2,Consumption,PRT,Portugal,c,Country,,,quadrillion Btu,0.21869380005825,QBTU
2022,65,Distillate fuel oil,2,Consumption,PRT,Portugal,c,Country,,,1000 metric tons,5036,MT
2022,65,Distillate fuel oil,2,Consumption,PRT,Portugal,c,Country,,,thousand barrels per day,102.860274,TBPD
2022,65,Distillate fuel oil,2,Consumption,PRT,Portugal,c,Country,,,terajoules,230734.17368316476,TJ
2022,65,Distillate fuel oil,2,Consumption,PRT,Portugal,c,Country,,,million metric tons of oil equivalent,5.510991057166056,MTOE
2022,67,Liquefied Petroleum Gases,2,Consumption,LVA,Latvia,c,Country,,,quadrillion Btu,0.00360135985545,QBTU
2022,67,Liquefied Petroleum Gases,2,Consumption,LVA,Latvia,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million metric tons of oil equivalent,0.09075274174089727,MTOE
2022,67,Liquefied Petroleum Gases,2,Consumption,LVA,Latvia,c,Country,,,terajoules,3799.63579288324,TJ
2022,67,Liquefied Petroleum Gases,2,Consumption,LVA,Latvia,c,Country,,,1000 metric tons,80,MT
2022,67,Liquefied Petroleum Gases,2,Consumption,LVA,Latvia,c,Country,,,thousand barrels per day,2.389041,TBPD
2022,4701,Gross domestic product,34,GDP,BFA,Burkina Faso,c,Country,,,billion dollars at purchasing power parities,43.41368,BDOLPPP
2022,4701,Gross domestic product,34,GDP,KOR,South Korea,c,Country,,,billion dollars at purchasing power parities,2291.988,BDOLPPP
2022,4701,Gross domestic product,34,GDP,WP22,Other Non-OECD - America,r,Region,,,billion dollars at purchasing power parities,2929.9603511,BDOLPPP
2022,57,Crude oil including lease condensate,1,Production,DEU,Germany,c,Country,,,thousand barrels per day,33.24212602739726,TBPD
2022,59,Other liquids,1,Production,YEM,Yemen,c,Country,,,thousand barrels per day,0,TBPD
2022,59,Other liquids,1,Production,WP23,Other Non-OECD - Asia,r,Region,,,thousand barrels per day,292.4202443835616,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,HUN,Hungary,c,Country,,,thousand barrels per day,35.252854794520545,TBPD
2022,57,Crude oil including lease condensate,1,Production,DEU,Germany,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,58,NGPL,1,Production,CAF,Central African Republic,c,Country,,,quadrillion Btu,0,QBTU
2022,55,"Crude oil, NGPL, and other liquids",1,Production,HRV,Croatia,c,Country,,,thousand barrels per day,11.815408219178082,TBPD
2022,57,Crude oil including lease condensate,1,Production,ZAF,South Africa,c,Country,,,thousand barrels per day,0.95,TBPD
2022,56,Refinery processing gain,1,Production,MLT,Malta,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,CAF,Central African Republic,c,Country,,,thousand barrels per day,0,TBPD
2022,56,Refinery processing gain,1,Production,ECU,Ecuador,c,Country,,,thousand barrels per day,-2.299313816229684,TBPD
2022,57,Crude oil including lease condensate,1,Production,ZAF,South Africa,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,59,Other liquids,1,Production,EURO,Europe,r,Region,,,thousand barrels per day,408.6447625571589,TBPD
2022,54,Refined petroleum products,2,Consumption,NOR,Norway,c,Country,,,quadrillion Btu,0.39988255329632,QBTU
2022,54,Refined petroleum products,2,Consumption,NOR,Norway,c,Country,,,terajoules,421898.4282159115,TJ
2022,54,Refined petroleum products,2,Consumption,NOR,Norway,c,Country,,,1000 metric tons,8730,MT
2022,54,Refined petroleum products,2,Consumption,NOR,Norway,c,Country,,,thousand barrels per day,190.220897,TBPD
2022,54,Refined petroleum products,2,Consumption,NOR,Norway,c,Country,,,million metric tons of oil equivalent,10.076870832852922,MTOE
2022,66,Residual fuel oil,2,Consumption,NLD,Netherlands,c,Country,,,quadrillion Btu,0.420738613528475,QBTU
2022,66,Residual fuel oil,2,Consumption,NLD,Netherlands,c,Country,,,terajoules,443902.7366264419,TJ
2022,66,Residual fuel oil,2,Consumption,NLD,Netherlands,c,Country,,,1000 metric tons,10380,MT
2022,66,Residual fuel oil,2,Consumption,NLD,Netherlands,c,Country,,,thousand barrels per day,183.347945,TBPD
2022,66,Residual fuel oil,2,Consumption,NLD,Netherlands,c,Country,,,million metric tons of oil equivalent,10.602434709819295,MTOE
2022,67,Liquefied Petroleum Gases,2,Consumption,JPN,Japan,c,Country,,,quadrillion Btu,0.6463697805369,QBTU
2022,67,Liquefied Petroleum Gases,2,Consumption,JPN,Japan,c,Country,,,terajoules,681956.2199121614,TJ
2022,67,Liquefied Petroleum Gases,2,Consumption,JPN,Japan,c,Country,,,1000 metric tons,13489,MT
2022,67,Liquefied Petroleum Gases,2,Consumption,JPN,Japan,c,Country,,,thousand barrels per day,428.783562,TBPD
2022,67,Liquefied Petroleum Gases,2,Consumption,JPN,Japan,c,Country,,,million metric tons of oil equivalent,16.288244473379912,MTOE
2022,58,NGPL,1,Production,NIC,Nicaragua,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,NIC,Nicaragua,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,TGO,Togo,c,Country,,,thousand barrels per day,0,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,MWI,Malawi,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,VCT,Saint Vincent/Grenadines,c,Country,,,quadrillion Btu,0,QBTU
2022,53,Total petroleum and other liquids,1,Production,NLD,Netherlands,c,Country,,,thousand barrels per day,88.15173709182929,TBPD
2022,57,Crude oil including lease condensate,1,Production,VCT,Saint Vincent/Grenadines,c,Country,,,thousand barrels per day,0,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,ISL,Iceland,c,Country,,,thousand barrels per day,0,TBPD
2022,59,Other liquids,1,Production,BRA,Brazil,c,Country,,,thousand barrels per day,630.6022777365995,TBPD
2022,57,Crude oil including lease condensate,1,Production,ERI,Eritrea,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,TGO,Togo,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,GUM,Guam,c,Country,,,thousand barrels per day,0,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,MNG,Mongolia,c,Country,,,thousand barrels per day,15.887772602739727,TBPD
2022,57,Crude oil including lease condensate,1,Production,ERI,Eritrea,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,GUM,Guam,c,Country,,,quadrillion Btu,0,QBTU
2022,4701,Gross domestic product,34,GDP,WP19,IEO - Middle East,r,Region,,,billion dollars at purchasing power parities,5405.15795,BDOLPPP
2022,4701,Gross domestic product,34,GDP,MNE,Montenegro,c,Country,,,billion dollars at purchasing power parities,11.8788,BDOLPPP
2022,4701,Gross domestic product,34,GDP,KWT,Kuwait,c,Country,,,billion dollars at purchasing power parities,180.9169,BDOLPPP
2022,4702,Population,33,Population,WP14,Canada,r,Region,,,people in thousands,38929.9,THP
2022,4702,Population,33,Population,USOH,U.S. Territories,c,Country,1.0,Data are unavailable (permanently),people in thousands,NA,THP
2022,66,Residual fuel oil,2,Consumption,CHE,Switzerland,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",quadrillion Btu,-7.5444660135e-05,QBTU
2022,66,Residual fuel oil,2,Consumption,CHE,Switzerland,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",thousand barrels per day,-0.032877,TBPD
2022,66,Residual fuel oil,2,Consumption,CHE,Switzerland,c,Country,,,terajoules,-79.59833022435855,TJ
2022,66,Residual fuel oil,2,Consumption,CHE,Switzerland,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",million metric tons of oil equivalent,-0.0019011734544105688,MTOE
2022,65,Distillate fuel oil,2,Consumption,DEU,Germany,c,Country,,,quadrillion Btu,2.120317474679625,QBTU
2022,65,Distillate fuel oil,2,Consumption,DEU,Germany,c,Country,,,terajoules,2237053.361073197,TJ
2022,65,Distillate fuel oil,2,Consumption,DEU,Germany,c,Country,,,1000 metric tons,48801,MT
2022,65,Distillate fuel oil,2,Consumption,DEU,Germany,c,Country,,,thousand barrels per day,997.268493,TBPD
2022,65,Distillate fuel oil,2,Consumption,DEU,Germany,c,Country,,,million metric tons of oil equivalent,53.43110155934903,MTOE
2022,67,Liquefied Petroleum Gases,2,Consumption,CAN,Canada,c,Country,,,quadrillion Btu,0.25595262026845,QBTU
2022,67,Liquefied Petroleum Gases,2,Consumption,CAN,Canada,c,Country,,,terajoules,270044.3100076526,TJ
2022,67,Liquefied Petroleum Gases,2,Consumption,CAN,Canada,c,Country,,,1000 metric tons,5349,MT
2022,67,Liquefied Petroleum Gases,2,Consumption,CAN,Canada,c,Country,,,thousand barrels per day,169.791781,TBPD
2022,67,Liquefied Petroleum Gases,2,Consumption,CAN,Canada,c,Country,,,million metric tons of oil equivalent,6.449897532449208,MTOE
2022,59,Other liquids,1,Production,JOR,Jordan,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,LBR,Liberia,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,WP24,Other Non-OECD - Europe and Eurasia,r,Region,,,thousand barrels per day,150.04489720909902,TBPD
2022,53,Total petroleum and other liquids,1,Production,CHE,Switzerland,c,Country,,,thousand barrels per day,1.210629189806569,TBPD
2022,57,Crude oil including lease condensate,1,Production,ASOC,Asia & Oceania,r,Region,,,thousand barrels per day,6697.629950230341,TBPD
