country_code_a3,country_name,region_name,type,year,value,unit,source
BRN,Brunei,Asia Pacific,gasreserves_tcm,1999,0.36465,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2000,0.35685,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2001,0.3471,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2002,0.34125,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2003,0.336375,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2004,0.336375,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2005,0.324675,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2006,0.312975,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2007,0.312975,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2008,0.312975,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2009,0.301275,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2010,0.293706611,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2011,0.2808,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2012,0.2691,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2013,0.26325,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2014,0.256425,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2015,0.25155,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2016,0.2457,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2017,0.234,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2018,0.2223,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2019,0.2223,tcm,bp
BRN,Brunei,Asia Pacific,gasreserves_tcm,2020,0.2223,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1980,2.4297,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1981,2.498925,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1982,2.526225,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1983,2.547675,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1984,2.738775,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1985,2.7144,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1986,2.67735,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1987,2.625675,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1988,2.604225,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1989,2.6637,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1990,2.656875,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1991,2.643225,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1992,2.6052,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1993,2.1762,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1994,1.85055,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1995,1.880775,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1996,1.89345,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1997,1.763775,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1998,1.7043,tcm,bp
CAN,Canada,North America,gasreserves_tcm,1999,1.676025,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2000,1.640925,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2001,1.65165,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2002,1.6224,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2003,1.562925,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2004,1.56,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2005,1.5550134,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2006,1.56182568,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2007,1.55621736,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2008,1.670907885,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2009,1.645396125,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2010,1.883071003,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2011,1.829293395,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2012,1.904480089,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2013,1.931387108,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2014,1.892854302,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2015,2.068144566,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2016,1.995628184,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2017,1.984051785,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2018,1.912506653,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2019,1.99406777,tcm,bp
CAN,Canada,North America,gasreserves_tcm,2020,2.353957694,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1980,0.708328417,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1981,0.704901672,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1982,0.865857915,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1983,0.879968043,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1984,0.89679941,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1985,0.87885939,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1986,0.871804326,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1987,0.901032448,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1988,0.929353491,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1989,1.030845624,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1990,1.006858407,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1991,1.009680433,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1992,1.40990413,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1993,1.683842183,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1994,1.682834317,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1995,1.682834317,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1996,1.179606686,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1997,1.169427237,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1998,1.377652409,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,1999,1.377652409,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2000,1.377652409,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2001,1.378458702,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2002,1.277965565,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2003,1.346625447,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2004,1.4595488,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2005,1.546642153,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2006,1.696748515,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2007,2.272839233,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2008,2.71060091,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2009,2.868212045,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2010,2.747093732,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2011,2.928997468,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2012,3.139862242,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2013,3.374516737,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2014,3.576438034,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2015,4.679402163,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2016,5.479311357,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2017,6.070297935,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2018,6.363927679,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2019,8.398549656,tcm,bp
CHN,China,Asia Pacific,gasreserves_tcm,2020,8.398549656,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1980,0.11895,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1981,0.11895,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1982,0.117,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1983,0.110175,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1984,0.106275,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1985,0.104325,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1986,0.110175,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1987,0.094575,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1988,0.123825,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1989,0.106275,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1990,0.098475,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1991,0.096525,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1992,0.180375,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1993,0.205725,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1994,0.20865,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1995,0.211575,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1996,0.211575,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1997,0.1911,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1998,0.1911,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,1999,0.1833,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2000,0.125775,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2001,0.1248,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2002,0.117,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2003,0.11115,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2004,0.116025,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2005,0.110175,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2006,0.119925,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2007,0.120270856,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2008,0.11948578,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2009,0.129106784,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2010,0.147313103,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2011,0.148893891,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2012,0.156089202,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2013,0.150120364,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2014,0.129706393,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2015,0.118858916,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2016,0.109665108,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2017,0.106185356,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2018,0.103078289,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2019,0.086207464,tcm,bp
COL,Colombia,S. & Cent. America,gasreserves_tcm,2020,0.086207464,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1980,0.085485,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1981,0.085485,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1982,0.085485,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1983,0.102165,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1984,0.1073775,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1985,0.0948675,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1986,0.0740175,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1987,0.072975,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1988,0.0823575,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1989,0.11259,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1990,0.1032075,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1991,0.1052925,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1992,0.1344825,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1993,0.131355,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1994,0.12927,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1995,0.1251,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1996,0.118845,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1997,0.1157175,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1998,0.10842,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,1999,0.13845,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2000,0.1404,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2001,0.137475,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2002,0.125775,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2003,0.1326,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2004,0.1287,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2005,0.11895,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2006,0.117,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2007,0.071931779,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2008,0.057177616,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2009,0.066500248,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2010,0.054031451,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2011,0.044736468,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2012,0.039572577,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2013,0.037985591,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2014,0.03643368,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2015,0.017744148,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2016,0.013568028,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2017,0.028196104,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2018,0.029189525,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2019,0.029640901,tcm,bp
DNK,Denmark,Europe,gasreserves_tcm,2020,0.028027957,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1980,0.08085,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1981,0.0798875,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1982,0.1953875,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1983,0.1925,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1984,0.2261875,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1985,0.2454375,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1986,0.279125,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1987,0.2954875,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1988,0.3166625,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1989,0.3378375,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1990,0.3647875,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1991,0.38115,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1992,0.41965,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1993,0.5726875,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1994,0.6073375,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1995,0.6208125,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1996,0.8171625,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1997,0.8922375,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1998,0.98175,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,1999,1.1771375,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2000,1.3792625,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2001,1.4986125,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2002,1.5948625,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2003,1.66012,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2004,1.799875,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2005,1.8239375,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2006,1.9105625,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2007,1.992375,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2008,2.069375,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2009,2.107875,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2010,2.127125,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2011,2.107875,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2012,2.1030625,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2013,2.1030625,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2014,2.104025,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2015,2.007775,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2016,2.1377125,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2017,2.1377125,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2018,2.1377125,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2019,2.1377125,tcm,bp
EGY,Egypt,Africa,gasreserves_tcm,2020,2.1377125,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1980,0.258375,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1981,0.2418,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1982,0.234975,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1983,0.312,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1984,0.29835,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1985,0.2886,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1986,0.37245,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1987,0.3666,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1988,0.353925,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1989,0.342225,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1990,0.211575,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1991,0.190125,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1992,0.19305,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1993,0.19305,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1994,0.21645,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1995,0.211166826,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1996,0.215426686,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1997,0.201296613,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1998,0.200602902,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,1999,0.237416178,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2000,0.232052888,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2001,0.223763526,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2002,0.211366411,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2003,0.190704553,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2004,0.176900674,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2005,0.164327713,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2006,0.143226241,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2007,0.130389512,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2008,0.110958574,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2009,0.086428112,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2010,0.076668682,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2011,0.069898626,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2012,0.062425188,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2013,0.05495175,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2014,0.045016474,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2015,0.040796179,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2016,0.037015499,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2017,0.032619359,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2018,0.026640608,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2019,0.021804854,tcm,bp
DEU,Germany,Europe,gasreserves_tcm,2020,0.019659538,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1980,0.334425,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1981,0.400725,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1982,0.4095,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1983,0.45045,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1984,0.46605,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1985,0.468,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1986,0.527475,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1987,0.5382,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1988,0.585,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1989,0.66885,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1990,0.6825,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1991,0.71175,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1992,0.716625,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1993,0.70005,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1994,0.68445,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1995,0.650755875,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1996,0.617260875,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1997,0.66630025,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1998,0.6494565,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,1999,0.6236615,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2000,0.731317125,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2001,0.734339375,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2002,0.722558375,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2003,0.821975,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2004,0.8883875,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2005,1.073475,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2006,1.048125,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2007,1.0154375,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2008,1.049125,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2009,1.07343775,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2010,1.105498625,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2011,1.23013275,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2012,1.280356,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2013,1.3039565,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2014,1.373630913,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2015,1.204944125,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2016,1.1813725,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2017,1.241331438,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2018,1.289336125,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2019,1.32886609,tcm,bp
IND,India,Asia Pacific,gasreserves_tcm,2020,1.320443116,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1980,0.83433,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1981,0.87662505,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1982,0.9744,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1983,1.2071395,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1984,1.7245053,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1985,2.011933,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1986,2.298975,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1987,2.402505,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1988,2.599009,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1989,2.5909905,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1990,2.906554,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1991,1.8676,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1992,1.8473,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1993,1.8473,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1994,1.8473,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1995,1.97925,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1996,2.08075,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1997,2.18428,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1998,2.213715,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,1999,2.6593,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2000,2.72223,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2001,2.642045,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2002,2.595355,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2003,2.595355,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2004,2.810535,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2005,2.51517,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2006,2.67148,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2007,3.046897308,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2008,3.232568061,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2009,3.115589738,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2010,3.009533224,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2011,3.009533224,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2012,2.970444644,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2013,2.918422343,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2014,2.881633092,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2015,2.816389653,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2016,2.90922503,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2017,2.884794668,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2018,2.76091836,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2019,1.4295484,tcm,bp
IDN,Indonesia,Asia Pacific,gasreserves_tcm,2020,1.252271632,tcm,bp
IRN,Iran,Middle East,gasreserves_tcm,1980,13.3183945,tcm,bp
IRN,Iran,Middle East,gasreserves_tcm,1981,13.3032825,tcm,bp
IRN,Iran,Middle East,gasreserves_tcm,1982,13.2881705,tcm,bp
