Country,Year,Country_Code,Region,SubRegion,OilReserves
Other S. & Cent. America,2017,O-SCA,,,0.575421491
Other S. & Cent. America,2018,O-SCA,,,0.573415291
Other S. & Cent. America,2019,O-SCA,,,0.72177312
Other S. & Cent. America,2020,O-SCA,,,0.8247813
Other South America,1980,O-SAM,,,0.692342
Other South America,1981,O-SAM,,,0.729151
Other South America,1982,O-SAM,,,0.770151
Other South America,1983,O-SAM,,,0.416746
Other South America,1984,O-SAM,,,0.381123
Other South America,1985,O-SAM,,,0.375
Other South America,1986,O-SAM,,,0.3646
Other South America,1987,O-SAM,,,0.4664
Other South America,1988,O-SAM,,,0.4617
Other South America,1989,O-SAM,,,0.4692
Other South America,1990,O-SAM,,,0.3014
Other South America,1991,O-SAM,,,0.2885
Other South America,1992,O-SAM,,,0.2991
Other South America,1993,O-SAM,,,0.3232
Other South America,1994,O-SAM,,,0.3314
Other South America,1995,O-SAM,,,0.2842
Other South America,1996,O-SAM,,,0.2901
Other South America,1997,O-SAM,,,0.2959
Other South America,1998,O-SAM,,,0.3039
Other South America,1999,O-SAM,,,0.4827
Other South America,2000,O-SAM,,,0.5269
Other South America,2001,O-SAM,,,0.5631
Other South America,2002,O-SAM,,,0.5719
Other South America,2003,O-SAM,,,0.5853
Other South America,2004,O-SAM,,,0.5857
Other South America,2005,O-SAM,,,0.5847
Other South America,2006,O-SAM,,,0.5851
Other South America,2007,O-SAM,,,0.5621
Other South America,2008,O-SAM,,,0.5537
Other South America,2009,O-SAM,,,0.5537
Other South America,2010,O-SAM,,,0.5538233
Other South America,2011,O-SAM,,,0.2935758
Other South America,2012,O-SAM,,,0.2975034
Other South America,2013,O-SAM,,,0.3140072
Other South America,2014,O-SAM,,,0.3239211
Other South America,2015,O-SAM,,,0.3053932
Other South America,2016,O-SAM,,,0.3059865
Other South America,2017,O-SAM,,,0.359117491
Other South America,2018,O-SAM,,,0.348726291
Other South America,2019,O-SAM,,,0.49953512
Other South America,2020,O-SAM,,,0.6059933
Other Western Africa,1980,O-WAFR,,,0.0563
Other Western Africa,1981,O-WAFR,,,0.08256
Other Western Africa,1982,O-WAFR,,,0.1159
Other Western Africa,1983,O-WAFR,,,0.2118
Other Western Africa,1984,O-WAFR,,,0.2118
Other Western Africa,1985,O-WAFR,,,0.2288
Other Western Africa,1986,O-WAFR,,,0.22735
Other Western Africa,1987,O-WAFR,,,0.221
Other Western Africa,1988,O-WAFR,,,0.221
Other Western Africa,1989,O-WAFR,,,0.201
Other Western Africa,1990,O-WAFR,,,0.20051
Other Western Africa,1991,O-WAFR,,,0.12041
Other Western Africa,1992,O-WAFR,,,0.12041
Other Western Africa,1993,O-WAFR,,,0.07041
Other Western Africa,1994,O-WAFR,,,0.07751
Other Western Africa,1995,O-WAFR,,,0.14491
Other Western Africa,1996,O-WAFR,,,0.14542
Other Western Africa,1997,O-WAFR,,,0.12473
Other Western Africa,1998,O-WAFR,,,0.12473
Other Western Africa,1999,O-WAFR,,,0.12473
Other Western Africa,2000,O-WAFR,,,0.12473
Other Western Africa,2001,O-WAFR,,,0.12473
Other Western Africa,2002,O-WAFR,,,0.12473
Other Western Africa,2003,O-WAFR,,,0.12473
Other Western Africa,2004,O-WAFR,,,0.12473
Other Western Africa,2005,O-WAFR,,,0.12472
Other Western Africa,2006,O-WAFR,,,0.22301
Other Western Africa,2007,O-WAFR,,,0.22301
Other Western Africa,2008,O-WAFR,,,0.22301
Other Western Africa,2009,O-WAFR,,,0.22301
Other Western Africa,2010,O-WAFR,,,0.86801
Other Western Africa,2011,O-WAFR,,,0.78801
Other Western Africa,2012,O-WAFR,,,0.788
Other Western Africa,2013,O-WAFR,,,0.788
Other Western Africa,2014,O-WAFR,,,0.788
Other Western Africa,2015,O-WAFR,,,1.027
Other Western Africa,2016,O-WAFR,,,1.026
Other Western Africa,2017,O-WAFR,,,0.991372321
Other Western Africa,2018,O-WAFR,,,0.92647475
Other Western Africa,2019,O-WAFR,,,0.858921922
Other Western Africa,2020,O-WAFR,,,0.943888082
Peru,1980,PER,S. & Cent. America,South America,0.628445
Peru,1981,PER,S. & Cent. America,South America,0.882037
Peru,1982,PER,S. & Cent. America,South America,0.775145
Peru,1983,PER,S. & Cent. America,South America,0.696324
Peru,1984,PER,S. & Cent. America,South America,0.670446
Peru,1985,PER,S. & Cent. America,South America,0.589
Peru,1986,PER,S. & Cent. America,South America,0.5358
Peru,1987,PER,S. & Cent. America,South America,0.4804
Peru,1988,PER,S. & Cent. America,South America,0.853
Peru,1989,PER,S. & Cent. America,South America,0.847
Peru,1990,PER,S. & Cent. America,South America,0.8232
Peru,1991,PER,S. & Cent. America,South America,0.8218
Peru,1992,PER,S. & Cent. America,South America,0.8026
Peru,1993,PER,S. & Cent. America,South America,0.799467
Peru,1994,PER,S. & Cent. America,South America,0.830892
Peru,1995,PER,S. & Cent. America,South America,0.80811
Peru,1996,PER,S. & Cent. America,South America,0.773521
Peru,1997,PER,S. & Cent. America,South America,0.75841
Peru,1998,PER,S. & Cent. America,South America,0.937383
Peru,1999,PER,S. & Cent. America,South America,0.8906
Peru,2000,PER,S. & Cent. America,South America,0.90562
Peru,2001,PER,S. & Cent. America,South America,0.979376
Peru,2002,PER,S. & Cent. America,South America,0.952891
Peru,2003,PER,S. & Cent. America,South America,0.929553
Peru,2004,PER,S. & Cent. America,South America,1.097303
Peru,2005,PER,S. & Cent. America,South America,1.078258
Peru,2006,PER,S. & Cent. America,South America,1.097288
Peru,2007,PER,S. & Cent. America,South America,1.12148
Peru,2008,PER,S. & Cent. America,South America,1.12148
Peru,2009,PER,S. & Cent. America,South America,1.12148
Peru,2010,PER,S. & Cent. America,South America,1.24
Peru,2011,PER,S. & Cent. America,South America,1.2062
Peru,2012,PER,S. & Cent. America,South America,1.4227
Peru,2013,PER,S. & Cent. America,South America,1.616952
Peru,2014,PER,S. & Cent. America,South America,1.409846
Peru,2015,PER,S. & Cent. America,South America,1.187285
Peru,2016,PER,S. & Cent. America,South America,1.224601
Peru,2017,PER,S. & Cent. America,South America,0.985075
Peru,2018,PER,S. & Cent. America,South America,0.85889
Peru,2019,PER,S. & Cent. America,South America,0.803176687
Peru,2020,PER,S. & Cent. America,South America,0.746346029
Qatar,1980,QAT,Middle East,Middle East,3.585
Qatar,1981,QAT,Middle East,Middle East,3.45
Qatar,1982,QAT,Middle East,Middle East,3.425
Qatar,1983,QAT,Middle East,Middle East,3.33
Qatar,1984,QAT,Middle East,Middle East,4.5
Qatar,1985,QAT,Middle East,Middle East,4.5
Qatar,1986,QAT,Middle East,Middle East,4.5
Qatar,1987,QAT,Middle East,Middle East,4.5
Qatar,1988,QAT,Middle East,Middle East,4.5
Qatar,1989,QAT,Middle East,Middle East,4.5
Qatar,1990,QAT,Middle East,Middle East,2.993
Qatar,1991,QAT,Middle East,Middle East,2.993
Qatar,1992,QAT,Middle East,Middle East,3.121
Qatar,1993,QAT,Middle East,Middle East,3.121
Qatar,1994,QAT,Middle East,Middle East,3.5
Qatar,1995,QAT,Middle East,Middle East,3.7
Qatar,1996,QAT,Middle East,Middle East,3.7
Qatar,1997,QAT,Middle East,Middle East,12.5
Qatar,1998,QAT,Middle East,Middle East,13.4855
Qatar,1999,QAT,Middle East,Middle East,13.1028
Qatar,2000,QAT,Middle East,Middle East,16.8667
Qatar,2001,QAT,Middle East,Middle East,16.8361
Qatar,2002,QAT,Middle East,Middle East,27.5956
Qatar,2003,QAT,Middle East,Middle East,27.0157
Qatar,2004,QAT,Middle East,Middle East,26.86482
Qatar,2005,QAT,Middle East,Middle East,27.9102
Qatar,2006,QAT,Middle East,Middle East,27.4362
Qatar,2007,QAT,Middle East,Middle East,27.323
Qatar,2008,QAT,Middle East,Middle East,26.833
Qatar,2009,QAT,Middle East,Middle East,25.907
Qatar,2010,QAT,Middle East,Middle East,24.684
Qatar,2011,QAT,Middle East,Middle East,23.9
Qatar,2012,QAT,Middle East,Middle East,25.229
Qatar,2013,QAT,Middle East,Middle East,25.063
Qatar,2014,QAT,Middle East,Middle East,25.705
Qatar,2015,QAT,Middle East,Middle East,25.244
Qatar,2016,QAT,Middle East,Middle East,25.244
Qatar,2017,QAT,Middle East,Middle East,25.244
Qatar,2018,QAT,Middle East,Middle East,25.244
Qatar,2019,QAT,Middle East,Middle East,25.244
Qatar,2020,QAT,Middle East,Middle East,25.244
Republic of Congo,1980,COG,Africa,Middle Africa,0.70544
Republic of Congo,1981,COG,Africa,Middle Africa,0.733045
Republic of Congo,1982,COG,Africa,Middle Africa,0.754425
Republic of Congo,1983,COG,Africa,Middle Africa,0.738345
Republic of Congo,1984,COG,Africa,Middle Africa,0.798431
Republic of Congo,1985,COG,Africa,Middle Africa,0.756
Republic of Congo,1986,COG,Africa,Middle Africa,0.7197
Republic of Congo,1987,COG,Africa,Middle Africa,0.695
Republic of Congo,1988,COG,Africa,Middle Africa,0.75
Republic of Congo,1989,COG,Africa,Middle Africa,0.71
Republic of Congo,1990,COG,Africa,Middle Africa,0.7545
Republic of Congo,1991,COG,Africa,Middle Africa,0.6983
Republic of Congo,1992,COG,Africa,Middle Africa,0.725
Republic of Congo,1993,COG,Africa,Middle Africa,0.6505
Republic of Congo,1994,COG,Africa,Middle Africa,1.4127
Republic of Congo,1995,COG,Africa,Middle Africa,1.3497
Republic of Congo,1996,COG,Africa,Middle Africa,1.6
Republic of Congo,1997,COG,Africa,Middle Africa,1.615
Republic of Congo,1998,COG,Africa,Middle Africa,1.7
Republic of Congo,1999,COG,Africa,Middle Africa,1.7
Republic of Congo,2000,COG,Africa,Middle Africa,1.505913
Republic of Congo,2001,COG,Africa,Middle Africa,1.505913
Republic of Congo,2002,COG,Africa,Middle Africa,1.515
Republic of Congo,2003,COG,Africa,Middle Africa,1.785
Republic of Congo,2004,COG,Africa,Middle Africa,1.784
Republic of Congo,2005,COG,Africa,Middle Africa,1.905
Republic of Congo,2006,COG,Africa,Middle Africa,1.94
Republic of Congo,2007,COG,Africa,Middle Africa,1.94
Republic of Congo,2008,COG,Africa,Middle Africa,1.94
Republic of Congo,2009,COG,Africa,Middle Africa,2.0
Republic of Congo,2010,COG,Africa,Middle Africa,2.0
Republic of Congo,2011,COG,Africa,Middle Africa,2.0
Republic of Congo,2012,COG,Africa,Middle Africa,2.0
Republic of Congo,2013,COG,Africa,Middle Africa,2.673
Republic of Congo,2014,COG,Africa,Middle Africa,2.867
Republic of Congo,2015,COG,Africa,Middle Africa,2.982
Republic of Congo,2016,COG,Africa,Middle Africa,2.982
Republic of Congo,2017,COG,Africa,Middle Africa,2.982
Republic of Congo,2018,COG,Africa,Middle Africa,2.982
Republic of Congo,2019,COG,Africa,Middle Africa,2.882
Republic of Congo,2020,COG,Africa,Middle Africa,2.882
Romania,1980,ROU,Europe,Europe,1.090193
Romania,1981,ROU,Europe,Europe,1.005513
Romania,1982,ROU,Europe,Europe,0.95926
Romania,1983,ROU,Europe,Europe,1.59494
Romania,1984,ROU,Europe,Europe,1.5106
Romania,1985,ROU,Europe,Europe,1.442
Romania,1986,ROU,Europe,Europe,1.362
Romania,1987,ROU,Europe,Europe,1.286
Romania,1988,ROU,Europe,Europe,1.231
Romania,1989,ROU,Europe,Europe,1.199
Romania,1990,ROU,Europe,Europe,1.52
Romania,1991,ROU,Europe,Europe,1.491
Romania,1992,ROU,Europe,Europe,1.2448
Romania,1993,ROU,Europe,Europe,1.0075
Romania,1994,ROU,Europe,Europe,1.0004
Romania,1995,ROU,Europe,Europe,1.0058
Romania,1996,ROU,Europe,Europe,0.9804
Romania,1997,ROU,Europe,Europe,0.9313
Romania,1998,ROU,Europe,Europe,1.1629
Romania,1999,ROU,Europe,Europe,1.2253
Romania,2000,ROU,Europe,Europe,1.1699
Romania,2001,ROU,Europe,Europe,1.154
Romania,2002,ROU,Europe,Europe,0.5081
Romania,2003,ROU,Europe,Europe,0.4938
Romania,2004,ROU,Europe,Europe,0.4682
Romania,2005,ROU,Europe,Europe,0.4584
Romania,2006,ROU,Europe,Europe,0.4777
Romania,2007,ROU,Europe,Europe,0.48
Romania,2008,ROU,Europe,Europe,0.48
Romania,2009,ROU,Europe,Europe,0.6
Romania,2010,ROU,Europe,Europe,0.6
Romania,2011,ROU,Europe,Europe,0.6
Romania,2012,ROU,Europe,Europe,0.6
Romania,2013,ROU,Europe,Europe,0.6
Romania,2014,ROU,Europe,Europe,0.6
Romania,2015,ROU,Europe,Europe,0.6
Romania,2016,ROU,Europe,Europe,0.6
Romania,2017,ROU,Europe,Europe,0.6
Romania,2018,ROU,Europe,Europe,0.6
Romania,2019,ROU,Europe,Europe,0.6
Romania,2020,ROU,Europe,Europe,0.6
Russian Federation,1991,RUS,CIS,CIS,116.149265
Russian Federation,1992,RUS,CIS,CIS,116.149265
Russian Federation,1993,RUS,CIS,CIS,115.076683
Russian Federation,1994,RUS,CIS,CIS,115.076683
Russian Federation,1995,RUS,CIS,CIS,113.607231
Russian Federation,1996,RUS,CIS,CIS,113.607231
Russian Federation,1997,RUS,CIS,CIS,113.1119934
Russian Federation,1998,RUS,CIS,CIS,113.1119934
Russian Federation,1999,RUS,CIS,CIS,112.1120226
Russian Federation,2000,RUS,CIS,CIS,112.1120226
Russian Federation,2001,RUS,CIS,CIS,111.295177
Russian Federation,2002,RUS,CIS,CIS,109.6772506
Russian Federation,2003,RUS,CIS,CIS,107.766699
Russian Federation,2004,RUS,CIS,CIS,105.46368
Russian Federation,2005,RUS,CIS,CIS,104.404815
Russian Federation,2006,RUS,CIS,CIS,104.033724
Russian Federation,2007,RUS,CIS,CIS,106.427029
Russian Federation,2008,RUS,CIS,CIS,106.366166
Russian Federation,2009,RUS,CIS,CIS,105.563953
Russian Federation,2010,RUS,CIS,CIS,105.8003518
Russian Federation,2011,RUS,CIS,CIS,105.7094496
Russian Federation,2012,RUS,CIS,CIS,105.491586
Russian Federation,2013,RUS,CIS,CIS,105.0164164
Russian Federation,2014,RUS,CIS,CIS,103.163892
Russian Federation,2015,RUS,CIS,CIS,102.3752
Russian Federation,2016,RUS,CIS,CIS,106.28289
Russian Federation,2017,RUS,CIS,CIS,106.591534
Russian Federation,2018,RUS,CIS,CIS,107.2207794
Russian Federation,2019,RUS,CIS,CIS,107.8042392
Russian Federation,2020,RUS,CIS,CIS,107.8042392
Saudi Arabia,1980,SAU,Middle East,Middle East,168.03
Saudi Arabia,1981,SAU,Middle East,Middle East,167.85
Saudi Arabia,1982,SAU,Middle East,Middle East,165.484
Saudi Arabia,1983,SAU,Middle East,Middle East,168.848
Saudi Arabia,1984,SAU,Middle East,Middle East,171.71
Saudi Arabia,1985,SAU,Middle East,Middle East,171.49
Saudi Arabia,1986,SAU,Middle East,Middle East,169.744
Saudi Arabia,1987,SAU,Middle East,Middle East,169.585
Saudi Arabia,1988,SAU,Middle East,Middle East,254.989
Saudi Arabia,1989,SAU,Middle East,Middle East,260.05
Saudi Arabia,1990,SAU,Middle East,Middle East,260.342
Saudi Arabia,1991,SAU,Middle East,Middle East,260.936
Saudi Arabia,1992,SAU,Middle East,Middle East,261.203
Saudi Arabia,1993,SAU,Middle East,Middle East,261.355
Saudi Arabia,1994,SAU,Middle East,Middle East,261.374
Saudi Arabia,1995,SAU,Middle East,Middle East,261.45
Saudi Arabia,1996,SAU,Middle East,Middle East,261.444
Saudi Arabia,1997,SAU,Middle East,Middle East,261.541
Saudi Arabia,1998,SAU,Middle East,Middle East,261.542
Saudi Arabia,1999,SAU,Middle East,Middle East,262.784
Saudi Arabia,2000,SAU,Middle East,Middle East,262.766
Saudi Arabia,2001,SAU,Middle East,Middle East,262.697
Saudi Arabia,2002,SAU,Middle East,Middle East,262.79
Saudi Arabia,2003,SAU,Middle East,Middle East,262.73
Saudi Arabia,2004,SAU,Middle East,Middle East,264.31
Saudi Arabia,2005,SAU,Middle East,Middle East,264.211
Saudi Arabia,2006,SAU,Middle East,Middle East,264.251
Saudi Arabia,2007,SAU,Middle East,Middle East,264.209
Saudi Arabia,2008,SAU,Middle East,Middle East,264.063
Saudi Arabia,2009,SAU,Middle East,Middle East,264.59
Saudi Arabia,2010,SAU,Middle East,Middle East,264.516
Saudi Arabia,2011,SAU,Middle East,Middle East,265.405
Saudi Arabia,2012,SAU,Middle East,Middle East,265.85
Saudi Arabia,2013,SAU,Middle East,Middle East,265.789
Saudi Arabia,2014,SAU,Middle East,Middle East,266.578
Saudi Arabia,2015,SAU,Middle East,Middle East,266.455
Saudi Arabia,2016,SAU,Middle East,Middle East,266.208
Saudi Arabia,2017,SAU,Middle East,Middle East,295.958
Saudi Arabia,2018,SAU,Middle East,Middle East,297.671
Saudi Arabia,2019,SAU,Middle East,Middle East,297.578
Saudi Arabia,2020,SAU,Middle East,Middle East,297.527
South Sudan,2012,SSD,Africa,Eastern Africa,3.5
South Sudan,2013,SSD,Africa,Eastern Africa,3.5
South Sudan,2014,SSD,Africa,Eastern Africa,3.5
South Sudan,2015,SSD,Africa,Eastern Africa,3.5
South Sudan,2016,SSD,Africa,Eastern Africa,3.5
South Sudan,2017,SSD,Africa,Eastern Africa,3.5
South Sudan,2018,SSD,Africa,Eastern Africa,3.5
South Sudan,2019,SSD,Africa,Eastern Africa,3.5
South Sudan,2020,SSD,Africa,Eastern Africa,3.5
Sudan,1980,SDN,Africa,Eastern Africa,0.0
Sudan,1981,SDN,Africa,Eastern Africa,0.2
Sudan,1982,SDN,Africa,Eastern Africa,0.4
Sudan,1983,SDN,Africa,Eastern Africa,0.3
Sudan,1984,SDN,Africa,Eastern Africa,0.3
Sudan,1985,SDN,Africa,Eastern Africa,0.3
Sudan,1986,SDN,Africa,Eastern Africa,0.3
Sudan,1987,SDN,Africa,Eastern Africa,0.3
Sudan,1988,SDN,Africa,Eastern Africa,0.3
Sudan,1989,SDN,Africa,Eastern Africa,0.3
Sudan,1990,SDN,Africa,Eastern Africa,0.3
Sudan,1991,SDN,Africa,Eastern Africa,0.3
Sudan,1992,SDN,Africa,Eastern Africa,0.3
Sudan,1993,SDN,Africa,Eastern Africa,0.3
Sudan,1994,SDN,Africa,Eastern Africa,0.3
Sudan,1995,SDN,Africa,Eastern Africa,0.3
Sudan,1996,SDN,Africa,Eastern Africa,0.3
Sudan,1997,SDN,Africa,Eastern Africa,0.2621
Sudan,1998,SDN,Africa,Eastern Africa,0.2621
Sudan,1999,SDN,Africa,Eastern Africa,0.2621
Sudan,2000,SDN,Africa,Eastern Africa,0.2621
Sudan,2001,SDN,Africa,Eastern Africa,0.563
Sudan,2002,SDN,Africa,Eastern Africa,0.563
Sudan,2003,SDN,Africa,Eastern Africa,0.563
Sudan,2004,SDN,Africa,Eastern Africa,0.563
Sudan,2005,SDN,Africa,Eastern Africa,0.563
Sudan,2006,SDN,Africa,Eastern Africa,5.0
Sudan,2007,SDN,Africa,Eastern Africa,5.0
Sudan,2008,SDN,Africa,Eastern Africa,5.0
Sudan,2009,SDN,Africa,Eastern Africa,5.0
Sudan,2010,SDN,Africa,Eastern Africa,5.0
Sudan,2011,SDN,Africa,Eastern Africa,5.0
Sudan,2012,SDN,Africa,Eastern Africa,1.5
Sudan,2013,SDN,Africa,Eastern Africa,1.5
Sudan,2014,SDN,Africa,Eastern Africa,1.5
Sudan,2015,SDN,Africa,Eastern Africa,1.5
Sudan,2016,SDN,Africa,Eastern Africa,1.5
Sudan,2017,SDN,Africa,Eastern Africa,1.5
Sudan,2018,SDN,Africa,Eastern Africa,1.5
Sudan,2019,SDN,Africa,Eastern Africa,1.5
Sudan,2020,SDN,Africa,Eastern Africa,1.5
Syria,1980,SYR,Middle East,Middle East,1.452028
Syria,1981,SYR,Middle East,Middle East,1.89
Syria,1982,SYR,Middle East,Middle East,1.75
Syria,1983,SYR,Middle East,Middle East,1.46
Syria,1984,SYR,Middle East,Middle East,1.3975
Syria,1985,SYR,Middle East,Middle East,1.54
Syria,1986,SYR,Middle East,Middle East,1.62
Syria,1987,SYR,Middle East,Middle East,1.72
Syria,1988,SYR,Middle East,Middle East,1.8
Syria,1989,SYR,Middle East,Middle East,2.0
Syria,1990,SYR,Middle East,Middle East,1.88
Syria,1991,SYR,Middle East,Middle East,3.0
Syria,1992,SYR,Middle East,Middle East,3.0
Syria,1993,SYR,Middle East,Middle East,2.95
Syria,1994,SYR,Middle East,Middle East,2.65
Syria,1995,SYR,Middle East,Middle East,2.5584
Syria,1996,SYR,Middle East,Middle East,2.45
Syria,1997,SYR,Middle East,Middle East,2.345
Syria,1998,SYR,Middle East,Middle East,2.3
Syria,1999,SYR,Middle East,Middle East,2.3
Syria,2000,SYR,Middle East,Middle East,2.325
Syria,2001,SYR,Middle East,Middle East,2.325
Syria,2002,SYR,Middle East,Middle East,2.28
Syria,2003,SYR,Middle East,Middle East,2.395
Syria,2004,SYR,Middle East,Middle East,3.159
Syria,2005,SYR,Middle East,Middle East,3.0
Syria,2006,SYR,Middle East,Middle East,3.0
Syria,2007,SYR,Middle East,Middle East,2.5
Syria,2008,SYR,Middle East,Middle East,2.5
Syria,2009,SYR,Middle East,Middle East,2.5
Syria,2010,SYR,Middle East,Middle East,2.5
Syria,2011,SYR,Middle East,Middle East,2.5
Syria,2012,SYR,Middle East,Middle East,2.5
Syria,2013,SYR,Middle East,Middle East,2.5
Syria,2014,SYR,Middle East,Middle East,2.5
Syria,2015,SYR,Middle East,Middle East,2.5
Syria,2016,SYR,Middle East,Middle East,2.5
Syria,2017,SYR,Middle East,Middle East,2.5
Syria,2018,SYR,Middle East,Middle East,2.5
Syria,2019,SYR,Middle East,Middle East,2.5
Syria,2020,SYR,Middle East,Middle East,2.5
Thailand,1980,THA,Asia Pacific,Asia Pacific,0.000419
Thailand,1981,THA,Asia Pacific,Asia Pacific,0.0152095
Thailand,1982,THA,Asia Pacific,Asia Pacific,0.03
Thailand,1983,THA,Asia Pacific,Asia Pacific,0.03
Thailand,1984,THA,Asia Pacific,Asia Pacific,0.058
Thailand,1985,THA,Asia Pacific,Asia Pacific,0.109
Thailand,1986,THA,Asia Pacific,Asia Pacific,0.104
Thailand,1987,THA,Asia Pacific,Asia Pacific,0.104
Thailand,1988,THA,Asia Pacific,Asia Pacific,0.104
Thailand,1989,THA,Asia Pacific,Asia Pacific,0.2307
Thailand,1990,THA,Asia Pacific,Asia Pacific,0.2614
Thailand,1991,THA,Asia Pacific,Asia Pacific,0.22
Thailand,1992,THA,Asia Pacific,Asia Pacific,0.1786
Thailand,1993,THA,Asia Pacific,Asia Pacific,0.2181
Thailand,1994,THA,Asia Pacific,Asia Pacific,0.2308
Thailand,1995,THA,Asia Pacific,Asia Pacific,0.2952
Thailand,1996,THA,Asia Pacific,Asia Pacific,0.2412
Thailand,1997,THA,Asia Pacific,Asia Pacific,0.2963
Thailand,1998,THA,Asia Pacific,Asia Pacific,0.3883
Thailand,1999,THA,Asia Pacific,Asia Pacific,0.35847
Thailand,2000,THA,Asia Pacific,Asia Pacific,0.515
Thailand,2001,THA,Asia Pacific,Asia Pacific,0.584
Thailand,2002,THA,Asia Pacific,Asia Pacific,0.692
Thailand,2003,THA,Asia Pacific,Asia Pacific,0.5
Thailand,2004,THA,Asia Pacific,Asia Pacific,0.5273
Thailand,2005,THA,Asia Pacific,Asia Pacific,0.453
Thailand,2006,THA,Asia Pacific,Asia Pacific,0.461
Thailand,2007,THA,Asia Pacific,Asia Pacific,0.461
Thailand,2008,THA,Asia Pacific,Asia Pacific,0.454
Thailand,2009,THA,Asia Pacific,Asia Pacific,0.435
Thailand,2010,THA,Asia Pacific,Asia Pacific,0.442
Thailand,2011,THA,Asia Pacific,Asia Pacific,0.45327
Thailand,2012,THA,Asia Pacific,Asia Pacific,0.44882
Thailand,2013,THA,Asia Pacific,Asia Pacific,0.4618
Thailand,2014,THA,Asia Pacific,Asia Pacific,0.40483
Thailand,2015,THA,Asia Pacific,Asia Pacific,0.39636
Thailand,2016,THA,Asia Pacific,Asia Pacific,0.34939
Thailand,2017,THA,Asia Pacific,Asia Pacific,0.3225
Thailand,2018,THA,Asia Pacific,Asia Pacific,0.2926
Thailand,2019,THA,Asia Pacific,Asia Pacific,0.25275
Thailand,2020,THA,Asia Pacific,Asia Pacific,0.25275
Total Africa,1980,T-AFR,,,53.436518
Total Africa,1981,T-AFR,,,56.281772
Total Africa,1982,T-AFR,,,58.27078
Total Africa,1983,T-AFR,,,58.038758
Total Africa,1984,T-AFR,,,57.766581
Total Africa,1985,T-AFR,,,57.03738333
Total Africa,1986,T-AFR,,,57.96605667
Total Africa,1987,T-AFR,,,58.66358
Total Africa,1988,T-AFR,,,58.99675333
Total Africa,1989,T-AFR,,,59.08652667
Total Africa,1990,T-AFR,,,58.72581
Total Africa,1991,T-AFR,,,60.37198233
Total Africa,1992,T-AFR,,,61.07908067
Total Africa,1993,T-AFR,,,61.233073
Total Africa,1994,T-AFR,,,65.008346
Total Africa,1995,T-AFR,,,71.952928
Total Africa,1996,T-AFR,,,74.932238
Total Africa,1997,T-AFR,,,75.258786
Total Africa,1998,T-AFR,,,77.172286
Total Africa,1999,T-AFR,,,84.719524
Total Africa,2000,T-AFR,,,92.904433
Total Africa,2001,T-AFR,,,96.607551
Total Africa,2002,T-AFR,,,101.601438
Total Africa,2003,T-AFR,,,106.524338
Total Africa,2004,T-AFR,,,107.902838
Total Africa,2005,T-AFR,,,111.748997
Total Africa,2006,T-AFR,,,117.579526
Total Africa,2007,T-AFR,,,120.038074
Total Africa,2008,T-AFR,,,120.75129
Total Africa,2009,T-AFR,,,122.97349
Total Africa,2010,T-AFR,,,124.948122
Total Africa,2011,T-AFR,,,124.622022
Total Africa,2012,T-AFR,,,127.369112
Total Africa,2013,T-AFR,,,127.521412
Total Africa,2014,T-AFR,,,126.7566487
Total Africa,2015,T-AFR,,,127.6279753
Total Africa,2016,T-AFR,,,127.881572
Total Africa,2017,T-AFR,,,126.617971
Total Africa,2018,T-AFR,,,125.7063701
Total Africa,2019,T-AFR,,,125.0278839
Total Africa,2020,T-AFR,,,125.1119501
Total Asia Pacific,1980,T-AP,,,33.57317123
Total Asia Pacific,1981,T-AP,,,34.45154551
Total Asia Pacific,1982,T-AP,,,34.39888231
Total Asia Pacific,1983,T-AP,,,35.58931395
Total Asia Pacific,1984,T-AP,,,36.84645447
Total Asia Pacific,1985,T-AP,,,37.1057433
Total Asia Pacific,1986,T-AP,,,37.75059471
Total Asia Pacific,1987,T-AP,,,37.97346986
Total Asia Pacific,1988,T-AP,,,38.18171895
Total Asia Pacific,1989,T-AP,,,32.9014284
Total Asia Pacific,1990,T-AP,,,34.65592899
Total Asia Pacific,1991,T-AP,,,36.81773091
Total Asia Pacific,1992,T-AP,,,36.280979
Total Asia Pacific,1993,T-AP,,,36.57032097
Total Asia Pacific,1994,T-AP,,,36.58166212
Total Asia Pacific,1995,T-AP,,,36.40824849
Total Asia Pacific,1996,T-AP,,,36.44592302
Total Asia Pacific,1997,T-AP,,,37.7874167
Total Asia Pacific,1998,T-AP,,,39.48355405
Total Asia Pacific,1999,T-AP,,,37.0277339
Total Asia Pacific,2000,T-AP,,,37.67213354
Total Asia Pacific,2001,T-AP,,,38.82454653
Total Asia Pacific,2002,T-AP,,,38.94853391
Total Asia Pacific,2003,T-AP,,,38.65354614
Total Asia Pacific,2004,T-AP,,,41.51940335
Total Asia Pacific,2005,T-AP,,,41.46385674
Total Asia Pacific,2006,T-AP,,,42.80542268
Total Asia Pacific,2007,T-AP,,,43.27866279
Total Asia Pacific,2008,T-AP,,,45.95227574
Total Asia Pacific,2009,T-AP,,,46.59679717
Total Asia Pacific,2010,T-AP,,,47.78371943
Total Asia Pacific,2011,T-AP,,,47.85264028
Total Asia Pacific,2012,T-AP,,,48.52228018
Total Asia Pacific,2013,T-AP,,,49.10127099
Total Asia Pacific,2014,T-AP,,,47.66367672
